"Time","Value"
2024-07-13 10:29:45,158 W
2024-07-13 10:30:00,138 W
2024-07-13 10:30:15,131 W
2024-07-13 10:30:30,152 W
2024-07-13 10:30:45,149 W
2024-07-13 10:31:00,149 W
2024-07-13 10:31:15,127 W
2024-07-13 10:31:30,116 W
2024-07-13 10:31:45,118 W
2024-07-13 10:32:00,129 W
2024-07-13 10:32:15,114 W
2024-07-13 10:32:30,120 W
2024-07-13 10:32:45,124 W
2024-07-13 10:33:00,130 W
2024-07-13 10:33:15,128 W
2024-07-13 10:33:30,129 W
2024-07-13 10:33:45,120 W
2024-07-13 10:34:00,116 W
2024-07-13 10:34:15,127 W
2024-07-13 10:34:30,117 W
2024-07-13 10:34:45,158 W
2024-07-13 10:35:00,124 W
2024-07-13 10:35:15,142 W
2024-07-13 10:35:30,123 W
2024-07-13 10:35:45,151 W
2024-07-13 10:36:00,118 W
2024-07-13 10:36:15,122 W
2024-07-13 10:36:30,125 W
2024-07-13 10:36:45,128 W
2024-07-13 10:37:00,126 W
2024-07-13 10:37:15,125 W
2024-07-13 10:37:30,128 W
2024-07-13 10:37:45,128 W
2024-07-13 10:38:00,128 W
2024-07-13 10:38:15,131 W
2024-07-13 10:38:30,138 W
2024-07-13 10:38:45,130 W
2024-07-13 10:39:00,130 W
2024-07-13 10:39:15,137 W
2024-07-13 10:39:30,131 W
2024-07-13 10:39:45,143 W
2024-07-13 10:40:00,140 W
2024-07-13 10:40:15,134 W
2024-07-13 10:40:30,118 W
2024-07-13 10:40:45,128 W
2024-07-13 10:41:00,127 W
2024-07-13 10:41:15,134 W
2024-07-13 10:41:30,139 W
2024-07-13 10:41:45,120 W
2024-07-13 10:42:00,124 W
2024-07-13 10:42:15,147 W
2024-07-13 10:42:30,123 W
2024-07-13 10:42:45,131 W
2024-07-13 10:43:00,127 W
2024-07-13 10:43:15,158 W
2024-07-13 10:43:30,134 W
2024-07-13 10:43:45,148 W
2024-07-13 10:44:00,131 W
2024-07-13 10:44:15,128 W
2024-07-13 10:44:30,140 W
2024-07-13 10:44:45,127 W
2024-07-13 10:45:00,124 W
2024-07-13 10:45:15,125 W
2024-07-13 10:45:30,129 W
2024-07-13 10:45:45,128 W
2024-07-13 10:46:00,125 W
2024-07-13 10:46:15,143 W
2024-07-13 10:46:30,150 W
2024-07-13 10:46:45,122 W
2024-07-13 10:47:00,122 W
2024-07-13 10:47:15,120 W
2024-07-13 10:47:30,128 W
2024-07-13 10:47:45,119 W
2024-07-13 10:48:00,142 W
2024-07-13 10:48:15,122 W
2024-07-13 10:48:30,175 W
2024-07-13 10:48:45,124 W
2024-07-13 10:49:00,131 W
2024-07-13 10:49:15,135 W
2024-07-13 10:49:30,130 W
2024-07-13 10:49:45,128 W
2024-07-13 10:50:00,126 W
2024-07-13 10:50:15,115 W
2024-07-13 10:50:30,142 W
2024-07-13 10:50:45,127 W
2024-07-13 10:51:00,144 W
2024-07-13 10:51:15,133 W
2024-07-13 10:51:30,140 W
2024-07-13 10:51:45,130 W
2024-07-13 10:52:00,131 W
2024-07-13 10:52:15,136 W
2024-07-13 10:52:30,127 W
2024-07-13 10:52:45,119 W
2024-07-13 10:53:00,121 W
2024-07-13 10:53:15,116 W
2024-07-13 10:53:30,128 W
2024-07-13 10:53:45,139 W
2024-07-13 10:54:00,127 W
2024-07-13 10:54:15,147 W
2024-07-13 10:54:30,131 W
2024-07-13 10:54:45,137 W
2024-07-13 10:55:00,180 W
2024-07-13 10:55:15,132 W
2024-07-13 10:55:30,122 W
2024-07-13 10:55:45,132 W
2024-07-13 10:56:00,121 W
2024-07-13 10:56:15,145 W
2024-07-13 10:56:30,128 W
2024-07-13 10:56:45,136 W
2024-07-13 10:57:00,125 W
2024-07-13 10:57:15,133 W
2024-07-13 10:57:30,132 W
2024-07-13 10:57:45,154 W
2024-07-13 10:58:00,143 W
2024-07-13 10:58:15,164 W
2024-07-13 10:58:30,137 W
2024-07-13 10:58:45,154 W
2024-07-13 10:59:00,156 W
2024-07-13 10:59:15,138 W
2024-07-13 10:59:30,137 W
2024-07-13 10:59:45,135 W
2024-07-13 11:00:00,139 W
2024-07-13 11:00:15,132 W
2024-07-13 11:00:30,138 W
2024-07-13 11:00:45,153 W
2024-07-13 11:01:00,147 W
2024-07-13 11:01:15,144 W
2024-07-13 11:01:30,133 W
2024-07-13 11:01:45,127 W
2024-07-13 11:02:00,157 W
2024-07-13 11:02:15,140 W
2024-07-13 11:02:30,192 W
2024-07-13 11:02:45,141 W
2024-07-13 11:03:00,138 W
2024-07-13 11:03:15,154 W
2024-07-13 11:03:30,131 W
2024-07-13 11:03:45,177 W
2024-07-13 11:04:00,132 W
2024-07-13 11:04:15,158 W
2024-07-13 11:04:30,181 W
2024-07-13 11:04:45,158 W
2024-07-13 11:05:00,135 W
2024-07-13 11:05:15,139 W
2024-07-13 11:05:30,136 W
2024-07-13 11:05:45,150 W
2024-07-13 11:06:00,178 W
2024-07-13 11:06:15,162 W
2024-07-13 11:06:30,136 W
2024-07-13 11:06:45,172 W
2024-07-13 11:07:00,139 W
2024-07-13 11:07:15,136 W
2024-07-13 11:07:30,129 W
2024-07-13 11:07:45,140 W
2024-07-13 11:08:00,154 W
2024-07-13 11:08:15,131 W
2024-07-13 11:08:30,162 W
2024-07-13 11:08:45,136 W
2024-07-13 11:09:00,143 W
2024-07-13 11:09:15,135 W
2024-07-13 11:09:30,190 W
2024-07-13 11:09:45,142 W
2024-07-13 11:10:00,143 W
2024-07-13 11:10:15,138 W
2024-07-13 11:10:30,141 W
2024-07-13 11:10:45,141 W
2024-07-13 11:11:00,153 W
2024-07-13 11:11:15,134 W
2024-07-13 11:11:30,182 W
2024-07-13 11:11:45,128 W
2024-07-13 11:12:00,144 W
2024-07-13 11:12:15,163 W
2024-07-13 11:12:30,149 W
2024-07-13 11:12:45,135 W
2024-07-13 11:13:00,133 W
2024-07-13 11:13:15,129 W
2024-07-13 11:13:30,139 W
2024-07-13 11:13:45,168 W
2024-07-13 11:14:00,141 W
2024-07-13 11:14:15,159 W
2024-07-13 11:14:30,138 W
2024-07-13 11:14:45,150 W
2024-07-13 11:15:00,132 W
2024-07-13 11:15:15,136 W
2024-07-13 11:15:30,148 W
2024-07-13 11:15:45,163 W
2024-07-13 11:16:00,141 W
2024-07-13 11:16:15,171 W
2024-07-13 11:16:30,189 W
2024-07-13 11:16:45,159 W
2024-07-13 11:17:00,142 W
2024-07-13 11:17:15,178 W
2024-07-13 11:17:30,133 W
2024-07-13 11:17:45,170 W
2024-07-13 11:18:00,179 W
2024-07-13 11:18:15,153 W
2024-07-13 11:18:30,144 W
2024-07-13 11:18:45,166 W
2024-07-13 11:19:00,133 W
2024-07-13 11:19:15,151 W
2024-07-13 11:19:30,144 W
2024-07-13 11:19:45,160 W
2024-07-13 11:20:00,141 W
2024-07-13 11:20:15,180 W
2024-07-13 11:20:30,196 W
2024-07-13 11:20:45,139 W
2024-07-13 11:21:00,146 W
2024-07-13 11:21:15,139 W
2024-07-13 11:21:30,139 W
2024-07-13 11:21:45,142 W
2024-07-13 11:22:00,131 W
2024-07-13 11:22:15,151 W
2024-07-13 11:22:30,159 W
2024-07-13 11:22:45,125 W
2024-07-13 11:23:00,173 W
2024-07-13 11:23:15,166 W
2024-07-13 11:23:30,172 W
2024-07-13 11:23:45,148 W
2024-07-13 11:24:00,170 W
2024-07-13 11:24:15,184 W
2024-07-13 11:24:30,142 W
2024-07-13 11:24:45,146 W
2024-07-13 11:25:00,133 W
2024-07-13 11:25:15,121 W
2024-07-13 11:25:30,148 W
2024-07-13 11:25:45,165 W
2024-07-13 11:26:00,156 W
2024-07-13 11:26:15,129 W
2024-07-13 11:26:30,181 W
2024-07-13 11:26:45,168 W
2024-07-13 11:27:00,149 W
2024-07-13 11:27:15,187 W
2024-07-13 11:27:30,252 W
2024-07-13 11:27:45,229 W
2024-07-13 11:28:00,174 W
2024-07-13 11:28:15,214 W
2024-07-13 11:28:30,144 W
2024-07-13 11:28:45,146 W
2024-07-13 11:29:00,145 W
2024-07-13 11:29:15,155 W
2024-07-13 11:29:30,161 W
2024-07-13 11:29:45,142 W
2024-07-13 11:30:00,308 W
2024-07-13 11:30:15,186 W
2024-07-13 11:30:30,331 W
2024-07-13 11:30:45,235 W
2024-07-13 11:31:00,147 W
2024-07-13 11:31:15,134 W
2024-07-13 11:31:30,168 W
2024-07-13 11:31:45,152 W
2024-07-13 11:32:00,202 W
2024-07-13 11:32:15,150 W
2024-07-13 11:32:30,163 W
2024-07-13 11:32:45,168 W
2024-07-13 11:33:00,259 W
2024-07-13 11:33:15,204 W
2024-07-13 11:33:30,292 W
2024-07-13 11:33:45,194 W
2024-07-13 11:34:00,229 W
2024-07-13 11:34:15,187 W
2024-07-13 11:34:30,236 W
2024-07-13 11:34:45,209 W
2024-07-13 11:35:00,199 W
2024-07-13 11:35:15,210 W
2024-07-13 11:35:30,242 W
2024-07-13 11:35:45,231 W
2024-07-13 11:36:00,248 W
2024-07-13 11:36:15,206 W
2024-07-13 11:36:30,207 W
2024-07-13 11:36:45,248 W
2024-07-13 11:37:00,198 W
2024-07-13 11:37:15,202 W
2024-07-13 11:37:30,247 W
2024-07-13 11:37:45,191 W
2024-07-13 11:38:00,197 W
2024-07-13 11:38:15,219 W
2024-07-13 11:38:30,213 W
2024-07-13 11:38:45,163 W
2024-07-13 11:39:00,136 W
2024-07-13 11:39:15,228 W
2024-07-13 11:39:30,216 W
2024-07-13 11:39:45,182 W
2024-07-13 11:40:00,208 W
2024-07-13 11:40:15,236 W
2024-07-13 11:40:30,135 W
2024-07-13 11:40:45,127 W
2024-07-13 11:41:00,127 W
2024-07-13 11:41:15,198 W
2024-07-13 11:41:30,211 W
2024-07-13 11:41:45,265 W
2024-07-13 11:42:00,213 W
2024-07-13 11:42:15,216 W
2024-07-13 11:42:30,193 W
2024-07-13 11:42:45,184 W
2024-07-13 11:43:00,215 W
2024-07-13 11:43:15,153 W
2024-07-13 11:43:30,191 W
2024-07-13 11:43:45,174 W
2024-07-13 11:44:00,131 W
2024-07-13 11:44:15,140 W
2024-07-13 11:44:30,135 W
2024-07-13 11:44:45,152 W
2024-07-13 11:45:00,211 W
2024-07-13 11:45:15,219 W
2024-07-13 11:45:30,131 W
2024-07-13 11:45:45,123 W
2024-07-13 11:46:00,152 W
2024-07-13 11:46:15,219 W
2024-07-13 11:46:30,253 W
2024-07-13 11:46:45,219 W
2024-07-13 11:47:00,197 W
2024-07-13 11:47:15,222 W
2024-07-13 11:47:30,255 W
2024-07-13 11:47:45,181 W
2024-07-13 11:48:00,266 W
2024-07-13 11:48:15,213 W
2024-07-13 11:48:30,226 W
2024-07-13 11:48:45,204 W
2024-07-13 11:49:00,219 W
2024-07-13 11:49:15,219 W
2024-07-13 11:49:30,174 W
2024-07-13 11:49:45,213 W
2024-07-13 11:50:00,177 W
2024-07-13 11:50:15,186 W
2024-07-13 11:50:30,200 W
2024-07-13 11:50:45,183 W
2024-07-13 11:51:00,213 W
2024-07-13 11:51:15,154 W
2024-07-13 11:51:30,191 W
2024-07-13 11:51:45,183 W
2024-07-13 11:52:00,231 W
2024-07-13 11:52:15,183 W
2024-07-13 11:52:30,150 W
2024-07-13 11:52:45,130 W
2024-07-13 11:53:00,139 W
2024-07-13 11:53:15,153 W
2024-07-13 11:53:30,209 W
2024-07-13 11:53:45,222 W
2024-07-13 11:54:00,241 W
2024-07-13 11:54:15,179 W
2024-07-13 11:54:30,246 W
2024-07-13 11:54:45,210 W
2024-07-13 11:55:00,210 W
2024-07-13 11:55:15,211 W
2024-07-13 11:55:30,188 W
2024-07-13 11:55:45,222 W
2024-07-13 11:56:00,180 W
2024-07-13 11:56:15,161 W
2024-07-13 11:56:30,170 W
2024-07-13 11:56:45,200 W
2024-07-13 11:57:00,232 W
2024-07-13 11:57:15,181 W
2024-07-13 11:57:30,175 W
2024-07-13 11:57:45,176 W
2024-07-13 11:58:00,279 W
2024-07-13 11:58:15,171 W
2024-07-13 11:58:30,172 W
2024-07-13 11:58:45,165 W
2024-07-13 11:59:00,170 W
2024-07-13 11:59:15,164 W
2024-07-13 11:59:30,161 W
2024-07-13 11:59:45,148 W
2024-07-13 12:00:00,166 W
2024-07-13 12:00:15,269 W
2024-07-13 12:00:30,192 W
2024-07-13 12:00:45,267 W
2024-07-13 12:01:00,248 W
2024-07-13 12:01:15,272 W
2024-07-13 12:01:30,325 W
2024-07-13 12:01:45,318 W
2024-07-13 12:02:00,289 W
2024-07-13 12:02:15,230 W
2024-07-13 12:02:30,175 W
2024-07-13 12:02:45,251 W
2024-07-13 12:03:00,171 W
2024-07-13 12:03:15,276 W
2024-07-13 12:03:30,182 W
2024-07-13 12:03:45,256 W
2024-07-13 12:04:00,183 W
2024-07-13 12:04:15,265 W
2024-07-13 12:04:30,195 W
2024-07-13 12:04:45,184 W
2024-07-13 12:05:00,246 W
2024-07-13 12:05:15,238 W
2024-07-13 12:05:30,255 W
2024-07-13 12:05:45,169 W
2024-07-13 12:06:00,266 W
2024-07-13 12:06:15,289 W
2024-07-13 12:06:30,243 W
2024-07-13 12:06:45,162 W
2024-07-13 12:07:00,255 W
2024-07-13 12:07:15,225 W
2024-07-13 12:07:30,221 W
2024-07-13 12:07:45,209 W
2024-07-13 12:08:00,145 W
2024-07-13 12:08:15,137 W
2024-07-13 12:08:30,203 W
2024-07-13 12:08:45,137 W
2024-07-13 12:09:00,174 W
2024-07-13 12:09:15,197 W
2024-07-13 12:09:30,148 W
2024-07-13 12:09:45,210 W
2024-07-13 12:10:00,205 W
2024-07-13 12:10:15,195 W
2024-07-13 12:10:30,140 W
2024-07-13 12:10:45,219 W
2024-07-13 12:11:00,197 W
2024-07-13 12:11:15,191 W
2024-07-13 12:11:30,229 W
2024-07-13 12:11:45,260 W
2024-07-13 12:12:00,301 W
2024-07-13 12:12:15,204 W
2024-07-13 12:12:30,219 W
2024-07-13 12:12:45,274 W
2024-07-13 12:13:00,192 W
2024-07-13 12:13:15,125 W
2024-07-13 12:13:30,125 W
2024-07-13 12:13:45,165 W
2024-07-13 12:14:00,314 W
2024-07-13 12:14:15,303 W
2024-07-13 12:14:30,272 W
2024-07-13 12:14:45,289 W
2024-07-13 12:15:00,202 W
2024-07-13 12:15:15,204 W
2024-07-13 12:15:30,188 W
2024-07-13 12:15:45,197 W
2024-07-13 12:16:00,262 W
2024-07-13 12:16:15,163 W
2024-07-13 12:16:30,295 W
2024-07-13 12:16:45,242 W
2024-07-13 12:17:00,274 W
2024-07-13 12:17:15,193 W
2024-07-13 12:17:30,256 W
2024-07-13 12:17:45,217 W
2024-07-13 12:18:00,160 W
2024-07-13 12:18:15,256 W
2024-07-13 12:18:30,272 W
2024-07-13 12:18:45,268 W
2024-07-13 12:19:00,218 W
2024-07-13 12:19:15,225 W
2024-07-13 12:19:30,251 W
2024-07-13 12:19:45,246 W
2024-07-13 12:20:00,202 W
2024-07-13 12:20:15,296 W
2024-07-13 12:20:30,213 W
2024-07-13 12:20:45,234 W
2024-07-13 12:21:00,240 W
2024-07-13 12:21:15,169 W
2024-07-13 12:21:30,308 W
2024-07-13 12:21:45,280 W
2024-07-13 12:22:00,290 W
2024-07-13 12:22:15,173 W
2024-07-13 12:22:30,200 W
2024-07-13 12:22:45,203 W
2024-07-13 12:23:00,190 W
2024-07-13 12:23:15,237 W
2024-07-13 12:23:30,230 W
2024-07-13 12:23:45,265 W
2024-07-13 12:24:00,283 W
2024-07-13 12:24:15,260 W
2024-07-13 12:24:30,216 W
2024-07-13 12:24:45,164 W
2024-07-13 12:25:00,220 W
2024-07-13 12:25:15,181 W
2024-07-13 12:25:30,250 W
2024-07-13 12:25:45,283 W
2024-07-13 12:26:00,147 W
2024-07-13 12:26:15,198 W
2024-07-13 12:26:30,164 W
2024-07-13 12:26:45,167 W
2024-07-13 12:27:00,245 W
2024-07-13 12:27:15,241 W
2024-07-13 12:27:30,262 W
2024-07-13 12:27:45,179 W
2024-07-13 12:28:00,257 W
2024-07-13 12:28:15,282 W
2024-07-13 12:28:30,223 W
2024-07-13 12:28:45,209 W
2024-07-13 12:29:00,261 W
2024-07-13 12:29:15,207 W
2024-07-13 12:29:30,171 W
2024-07-13 12:29:45,211 W
2024-07-13 12:30:00,150 W
2024-07-13 12:30:15,148 W
2024-07-13 12:30:30,122 W
2024-07-13 12:30:45,214 W
2024-07-13 12:31:00,169 W
2024-07-13 12:31:15,254 W
2024-07-13 12:31:30,189 W
2024-07-13 12:31:45,204 W
2024-07-13 12:32:00,204 W
2024-07-13 12:32:15,301 W
2024-07-13 12:32:30,264 W
2024-07-13 12:32:45,207 W
2024-07-13 12:33:00,233 W
2024-07-13 12:33:15,178 W
2024-07-13 12:33:30,139 W
2024-07-13 12:33:45,254 W
2024-07-13 12:34:00,275 W
2024-07-13 12:34:15,234 W
2024-07-13 12:34:30,143 W
2024-07-13 12:34:45,150 W
2024-07-13 12:35:00,196 W
2024-07-13 12:35:15,289 W
2024-07-13 12:35:30,288 W
2024-07-13 12:35:45,287 W
2024-07-13 12:36:00,199 W
2024-07-13 12:36:15,159 W
2024-07-13 12:36:30,156 W
2024-07-13 12:36:45,157 W
2024-07-13 12:37:00,284 W
2024-07-13 12:37:15,288 W
2024-07-13 12:37:30,206 W
2024-07-13 12:37:45,271 W
2024-07-13 12:38:00,299 W
2024-07-13 12:38:15,328 W
2024-07-13 12:38:30,308 W
2024-07-13 12:38:45,172 W
2024-07-13 12:39:00,267 W
2024-07-13 12:39:15,348 W
2024-07-13 12:39:30,232 W
2024-07-13 12:39:45,253 W
2024-07-13 12:40:00,211 W
2024-07-13 12:40:15,247 W
2024-07-13 12:40:30,300 W
2024-07-13 12:40:45,333 W
2024-07-13 12:41:00,311 W
2024-07-13 12:41:15,311 W
2024-07-13 12:41:30,203 W
2024-07-13 12:41:45,250 W
2024-07-13 12:42:00,325 W
2024-07-13 12:42:15,271 W
2024-07-13 12:42:30,169 W
2024-07-13 12:42:45,277 W
2024-07-13 12:43:00,237 W
2024-07-13 12:43:15,209 W
2024-07-13 12:43:30,153 W
2024-07-13 12:43:45,342 W
2024-07-13 12:44:00,284 W
2024-07-13 12:44:15,162 W
2024-07-13 12:44:30,135 W
2024-07-13 12:44:45,135 W
2024-07-13 12:45:00,137 W
2024-07-13 12:45:15,125 W
2024-07-13 12:45:30,170 W
2024-07-13 12:45:45,144 W
2024-07-13 12:46:00,287 W
2024-07-13 12:46:15,283 W
2024-07-13 12:46:30,304 W
2024-07-13 12:46:45,271 W
2024-07-13 12:47:00,289 W
2024-07-13 12:47:15,280 W
2024-07-13 12:47:30,265 W
2024-07-13 12:47:45,263 W
2024-07-13 12:48:00,306 W
2024-07-13 12:48:15,288 W
2024-07-13 12:48:30,323 W
2024-07-13 12:48:45,307 W
2024-07-13 12:49:00,276 W
2024-07-13 12:49:15,294 W
2024-07-13 12:49:30,312 W
2024-07-13 12:49:45,142 W
2024-07-13 12:50:00,248 W
2024-07-13 12:50:15,277 W
2024-07-13 12:50:30,282 W
2024-07-13 12:50:45,293 W
2024-07-13 12:51:00,270 W
2024-07-13 12:51:15,247 W
2024-07-13 12:51:30,286 W
2024-07-13 12:51:45,314 W
2024-07-13 12:52:00,331 W
2024-07-13 12:52:15,311 W
2024-07-13 12:52:30,302 W
2024-07-13 12:52:45,300 W
2024-07-13 12:53:00,304 W
2024-07-13 12:53:15,162 W
2024-07-13 12:53:30,177 W
2024-07-13 12:53:45,173 W
2024-07-13 12:54:00,252 W
2024-07-13 12:54:15,325 W
2024-07-13 12:54:30,363 W
2024-07-13 12:54:45,279 W
2024-07-13 12:55:00,289 W
2024-07-13 12:55:15,342 W
2024-07-13 12:55:30,298 W
2024-07-13 12:55:45,309 W
2024-07-13 12:56:00,305 W
2024-07-13 12:56:15,306 W
2024-07-13 12:56:30,325 W
2024-07-13 12:56:45,293 W
2024-07-13 12:57:00,319 W
2024-07-13 12:57:15,315 W
2024-07-13 12:57:30,310 W
2024-07-13 12:57:45,306 W
2024-07-13 12:58:00,298 W
2024-07-13 12:58:15,260 W
2024-07-13 12:58:30,254 W
2024-07-13 12:58:45,199 W
2024-07-13 12:59:00,274 W
2024-07-13 12:59:15,236 W
2024-07-13 12:59:30,272 W
2024-07-13 12:59:45,331 W
2024-07-13 13:00:00,264 W
2024-07-13 13:00:15,168 W
2024-07-13 13:00:30,185 W
2024-07-13 13:00:45,262 W
2024-07-13 13:01:00,187 W
2024-07-13 13:01:15,237 W
2024-07-13 13:01:30,154 W
2024-07-13 13:01:45,142 W
2024-07-13 13:02:00,306 W
2024-07-13 13:02:15,210 W
2024-07-13 13:02:30,262 W
2024-07-13 13:02:45,182 W
2024-07-13 13:03:00,182 W
2024-07-13 13:03:15,222 W
2024-07-13 13:03:30,206 W
2024-07-13 13:03:45,217 W
2024-07-13 13:04:00,249 W
2024-07-13 13:04:15,176 W
2024-07-13 13:04:30,187 W
2024-07-13 13:04:45,256 W
2024-07-13 13:05:00,221 W
2024-07-13 13:05:15,267 W
2024-07-13 13:05:30,245 W
2024-07-13 13:05:45,197 W
2024-07-13 13:06:00,229 W
2024-07-13 13:06:15,258 W
2024-07-13 13:06:30,177 W
2024-07-13 13:06:45,223 W
2024-07-13 13:07:00,226 W
2024-07-13 13:07:15,187 W
2024-07-13 13:07:30,311 W
2024-07-13 13:07:45,259 W
2024-07-13 13:08:00,297 W
2024-07-13 13:08:15,250 W
2024-07-13 13:08:30,249 W
2024-07-13 13:08:45,227 W
2024-07-13 13:09:00,228 W
2024-07-13 13:09:15,275 W
2024-07-13 13:09:30,234 W
2024-07-13 13:09:45,209 W
2024-07-13 13:10:00,238 W
2024-07-13 13:10:15,312 W
2024-07-13 13:10:30,316 W
2024-07-13 13:10:45,344 W
2024-07-13 13:11:00,288 W
2024-07-13 13:11:15,249 W
2024-07-13 13:11:30,340 W
2024-07-13 13:11:45,304 W
2024-07-13 13:12:00,331 W
2024-07-13 13:12:15,336 W
2024-07-13 13:12:30,306 W
2024-07-13 13:12:45,318 W
2024-07-13 13:13:00,322 W
2024-07-13 13:13:15,343 W
2024-07-13 13:13:30,312 W
2024-07-13 13:13:45,347 W
2024-07-13 13:14:00,331 W
2024-07-13 13:14:15,341 W
2024-07-13 13:14:30,321 W
2024-07-13 13:14:45,297 W
2024-07-13 13:15:00,251 W
2024-07-13 13:15:15,219 W
2024-07-13 13:15:30,248 W
2024-07-13 13:15:45,173 W
2024-07-13 13:16:00,354 W
2024-07-13 13:16:15,179 W
2024-07-13 13:16:30,210 W
2024-07-13 13:16:45,214 W
2024-07-13 13:17:00,304 W
2024-07-13 13:17:15,280 W
2024-07-13 13:17:30,308 W
2024-07-13 13:17:45,265 W
2024-07-13 13:18:00,286 W
2024-07-13 13:18:15,285 W
2024-07-13 13:18:30,305 W
2024-07-13 13:18:45,295 W
2024-07-13 13:19:00,309 W
2024-07-13 13:19:15,287 W
2024-07-13 13:19:30,309 W
2024-07-13 13:19:45,303 W
2024-07-13 13:20:00,292 W
2024-07-13 13:20:15,297 W
2024-07-13 13:20:30,307 W
2024-07-13 13:20:45,274 W
2024-07-13 13:21:00,304 W
2024-07-13 13:21:15,211 W
2024-07-13 13:21:30,220 W
2024-07-13 13:21:45,205 W
2024-07-13 13:22:00,218 W
2024-07-13 13:22:15,289 W
2024-07-13 13:22:30,291 W
2024-07-13 13:22:45,284 W
2024-07-13 13:23:00,285 W
2024-07-13 13:23:15,267 W
2024-07-13 13:23:30,290 W
2024-07-13 13:23:45,309 W
2024-07-13 13:24:00,316 W
2024-07-13 13:24:15,287 W
2024-07-13 13:24:30,271 W
2024-07-13 13:24:45,317 W
2024-07-13 13:25:00,277 W
2024-07-13 13:25:15,297 W
2024-07-13 13:25:30,310 W
2024-07-13 13:25:45,313 W
2024-07-13 13:26:00,292 W
2024-07-13 13:26:15,144 W
2024-07-13 13:26:30,120 W
2024-07-13 13:26:45,212 W
2024-07-13 13:27:00,142 W
2024-07-13 13:27:15,153 W
2024-07-13 13:27:30,155 W
2024-07-13 13:27:45,167 W
2024-07-13 13:28:00,159 W
2024-07-13 13:28:15,158 W
2024-07-13 13:28:30,158 W
2024-07-13 13:28:45,152 W
2024-07-13 13:29:00,148 W
2024-07-13 13:29:15,163 W
2024-07-13 13:29:30,159 W
2024-07-13 13:29:45,145 W
2024-07-13 13:30:00,146 W
2024-07-13 13:30:15,164 W
2024-07-13 13:30:30,158 W
2024-07-13 13:30:45,163 W
2024-07-13 13:31:00,164 W
2024-07-13 13:31:15,173 W
2024-07-13 13:31:30,161 W
2024-07-13 13:31:45,151 W
2024-07-13 13:32:00,153 W
2024-07-13 13:32:15,143 W
2024-07-13 13:32:30,153 W
2024-07-13 13:32:45,144 W
2024-07-13 13:33:00,160 W
2024-07-13 13:33:15,128 W
2024-07-13 13:33:30,133 W
2024-07-13 13:33:45,157 W
2024-07-13 13:34:00,149 W
2024-07-13 13:34:15,147 W
2024-07-13 13:34:30,145 W
2024-07-13 13:34:45,184 W
2024-07-13 13:35:00,114 W
2024-07-13 13:35:15,112 W
2024-07-13 13:35:30,115 W
2024-07-13 13:35:45,113 W
2024-07-13 13:36:00,116 W
2024-07-13 13:36:15,112 W
2024-07-13 13:36:30,114 W
2024-07-13 13:36:45,112 W
2024-07-13 13:37:00,109 W
