"Time","Value"
2024-07-13 17:00:00,333 W
2024-07-13 17:00:15,322 W
2024-07-13 17:00:30,199 W
2024-07-13 17:00:45,197 W
2024-07-13 17:01:00,217 W
2024-07-13 17:01:15,188 W
2024-07-13 17:01:30,357 W
2024-07-13 17:01:45,317 W
2024-07-13 17:02:00,279 W
2024-07-13 17:02:15,281 W
2024-07-13 17:02:30,333 W
2024-07-13 17:02:45,236 W
2024-07-13 17:03:00,226 W
2024-07-13 17:03:15,140 W
2024-07-13 17:03:30,170 W
2024-07-13 17:03:45,254 W
2024-07-13 17:04:00,247 W
2024-07-13 17:04:15,218 W
2024-07-13 17:04:30,336 W
2024-07-13 17:04:45,219 W
2024-07-13 17:05:00,302 W
2024-07-13 17:05:15,170 W
2024-07-13 17:05:30,165 W
2024-07-13 17:05:45,307 W
2024-07-13 17:06:00,305 W
2024-07-13 17:06:15,290 W
2024-07-13 17:06:30,321 W
2024-07-13 17:06:45,228 W
2024-07-13 17:07:00,314 W
2024-07-13 17:07:15,254 W
2024-07-13 17:07:30,302 W
2024-07-13 17:07:45,306 W
2024-07-13 17:08:00,329 W
2024-07-13 17:08:15,312 W
2024-07-13 17:08:30,292 W
2024-07-13 17:08:45,341 W
2024-07-13 17:09:00,334 W
2024-07-13 17:09:15,314 W
2024-07-13 17:09:30,357 W
2024-07-13 17:09:45,341 W
2024-07-13 17:10:00,356 W
2024-07-13 17:10:15,316 W
2024-07-13 17:10:30,368 W
2024-07-13 17:10:45,343 W
2024-07-13 17:11:00,352 W
2024-07-13 17:11:15,312 W
2024-07-13 17:11:30,245 W
2024-07-13 17:11:45,230 W
2024-07-13 17:12:00,252 W
2024-07-13 17:12:15,197 W
2024-07-13 17:12:30,279 W
2024-07-13 17:12:45,319 W
2024-07-13 17:13:00,308 W
2024-07-13 17:13:15,331 W
2024-07-13 17:13:30,326 W
2024-07-13 17:13:45,274 W
2024-07-13 17:14:00,236 W
2024-07-13 17:14:15,195 W
2024-07-13 17:14:30,288 W
2024-07-13 17:14:45,319 W
2024-07-13 17:15:00,367 W
2024-07-13 17:15:15,322 W
2024-07-13 17:15:30,339 W
2024-07-13 17:15:45,329 W
2024-07-13 17:16:00,294 W
2024-07-13 17:16:15,308 W
2024-07-13 17:16:30,308 W
2024-07-13 17:16:45,332 W
2024-07-13 17:17:00,334 W
2024-07-13 17:17:15,326 W
2024-07-13 17:17:30,304 W
2024-07-13 17:17:45,280 W
2024-07-13 17:18:00,332 W
2024-07-13 17:18:15,324 W
2024-07-13 17:18:30,309 W
2024-07-13 17:18:45,325 W
2024-07-13 17:19:00,317 W
2024-07-13 17:19:15,305 W
2024-07-13 17:19:30,308 W
2024-07-13 17:19:45,328 W
2024-07-13 17:20:00,338 W
2024-07-13 17:20:15,312 W
2024-07-13 17:20:30,215 W
2024-07-13 17:20:45,207 W
2024-07-13 17:21:00,265 W
2024-07-13 17:21:15,304 W
2024-07-13 17:21:30,296 W
2024-07-13 17:21:45,312 W
2024-07-13 17:22:00,299 W
2024-07-13 17:22:15,298 W
2024-07-13 17:22:30,275 W
2024-07-13 17:22:45,305 W
2024-07-13 17:23:00,309 W
2024-07-13 17:23:15,314 W
2024-07-13 17:23:30,304 W
2024-07-13 17:23:45,320 W
2024-07-13 17:24:00,322 W
2024-07-13 17:24:15,313 W
2024-07-13 17:24:30,298 W
2024-07-13 17:24:45,252 W
2024-07-13 17:25:00,188 W
2024-07-13 17:25:15,212 W
2024-07-13 17:25:30,182 W
2024-07-13 17:25:45,235 W
2024-07-13 17:26:00,242 W
2024-07-13 17:26:15,285 W
2024-07-13 17:26:30,236 W
2024-07-13 17:26:45,286 W
2024-07-13 17:27:00,299 W
2024-07-13 17:27:15,315 W
2024-07-13 17:27:30,222 W
2024-07-13 17:27:45,296 W
2024-07-13 17:28:00,321 W
2024-07-13 17:28:15,301 W
2024-07-13 17:28:30,342 W
2024-07-13 17:28:45,304 W
2024-07-13 17:29:00,312 W
2024-07-13 17:29:15,289 W
2024-07-13 17:29:30,302 W
2024-07-13 17:29:45,325 W
2024-07-13 17:30:00,311 W
2024-07-13 17:30:15,295 W
2024-07-13 17:30:30,273 W
2024-07-13 17:30:45,303 W
2024-07-13 17:31:00,299 W
2024-07-13 17:31:15,301 W
2024-07-13 17:31:30,169 W
2024-07-13 17:31:45,161 W
2024-07-13 17:32:00,166 W
2024-07-13 17:32:15,191 W
2024-07-13 17:32:30,171 W
2024-07-13 17:32:45,155 W
2024-07-13 17:33:00,165 W
2024-07-13 17:33:15,166 W
2024-07-13 17:33:30,165 W
2024-07-13 17:33:45,171 W
2024-07-13 17:34:00,174 W
2024-07-13 17:34:15,165 W
2024-07-13 17:34:30,168 W
2024-07-13 17:34:45,177 W
2024-07-13 17:35:00,173 W
2024-07-13 17:35:15,150 W
2024-07-13 17:35:30,168 W
2024-07-13 17:35:45,179 W
2024-07-13 17:36:00,172 W
2024-07-13 17:36:15,160 W
