Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1723229183,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1723229184,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1723229185,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1723229186,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1723229187,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1723229188,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1723229189,3,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1723229190,6,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1723229191,6,,Aggregated,0.000000,0.000000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2,0,332.9970949998824,667.6498204999461,332.9970949998824,1002.3025460000099,361.0
1723229192,10,,Aggregated,0.000000,0.000000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2,0,332.9970949998824,667.6498204999461,332.9970949998824,1002.3025460000099,361.0
1723229193,12,,Aggregated,0.333333,0.000000,260,300,330,330,1000,1000,1000,1000,1000,1000,1000,7,0,260.0,349.1893498571049,128.5453220002637,1002.3025460000099,30795.0
1723229194,14,,Aggregated,0.333333,0.000000,300,340,520,520,1100,1200,1200,1200,1200,1200,1200,16,0,260.0,423.34008081246566,128.5453220002637,1228.930013000081,13761.8125
1723229195,15,,Aggregated,0.333333,0.000000,260,340,420,520,1100,1200,1200,1200,1200,1200,1200,17,0,260.0,404.3203464705798,100.00459700040665,1228.930013000081,12977.882352941177
1723229196,18,,Aggregated,2.600000,0.000000,240,260,340,420,1000,1100,1200,1200,1200,1200,1200,24,0,230.0,332.2253094999799,77.83550699969055,1228.930013000081,9243.041666666666
1723229197,20,,Aggregated,3.285714,0.000000,230,260,330,340,1000,1100,1200,1200,1200,1200,1200,28,0,190.0,305.2210449285602,60.94662999976208,1228.930013000081,7988.571428571428
1723229198,22,,Aggregated,3.285714,0.000000,190,260,320,340,1000,1100,1200,1200,1200,1200,1200,29,0,190.0,298.5166120344792,60.94662999976208,1228.930013000081,7729.896551724138
1723229199,24,,Aggregated,3.333333,0.000000,150,230,260,320,520,1100,1200,1200,1200,1200,1200,39,0,150.0,245.31587807693236,56.54860999993616,1228.930013000081,6068.307692307692
1723229200,26,,Aggregated,3.700000,0.000000,110,150,190,240,330,520,1100,1200,1200,1200,1200,67,0,110.0,185.32872704478376,53.10905200030902,1228.930013000081,5894.313432835821
1723229201,28,,Aggregated,3.700000,0.000000,110,150,190,230,320,520,1100,1200,1200,1200,1200,72,0,110.0,179.37296354166517,53.10905200030902,1228.930013000081,5524.097222222223
1723229202,30,,Aggregated,7.700000,0.000000,99,120,150,170,260,340,1000,1100,1200,1200,1200,115,0,99,147.7095371739067,47.327515999768366,1228.930013000081,4487.208695652174
1723229203,32,,Aggregated,11.600000,0.000000,91,110,140,150,260,330,520,1100,1200,1200,1200,156,0,89,134.5569257692304,47.327515999768366,1228.930013000081,3583.121794871795
1723229204,34,,Aggregated,13.900000,0.000000,91,120,140,160,240,320,520,1100,1200,1200,1200,164,0,91,133.92241780487473,47.327515999768366,1228.930013000081,3418.689024390244
1723229205,36,,Aggregated,14.500000,0.000000,83,110,130,150,200,290,420,1000,1200,1200,1200,213,0,83,122.15252008920989,44.703541999751906,1228.930013000081,3464.1971830985917
1723229206,38,,Aggregated,14.500000,0.000000,79,110,130,150,200,290,420,1000,1200,1200,1200,247,0,79,118.6258803279368,44.703541999751906,1228.930013000081,3075.3481781376518
1723229207,40,,Aggregated,21.400000,0.000000,78,110,130,140,200,290,420,1000,1200,1200,1200,289,0,78,117.46639066089877,44.703541999751906,1228.930013000081,2736.705882352941
1723229208,42,,Aggregated,24.800000,0.000000,75,96,120,140,190,270,370,700,1200,1200,1200,377,0,75,110.76273304510278,44.703541999751906,1228.930013000081,3458.8567639257294
1723229209,44,,Aggregated,32.400000,0.000000,74,94,110,130,180,260,340,570,1200,1200,1200,418,0,74,107.59117646172773,44.703541999751906,1228.930013000081,3475.5454545454545
1723229210,46,,Aggregated,36.000000,0.000000,73,93,110,130,180,260,340,570,1200,1200,1200,435,0,73,106.12027562529484,44.703541999751906,1228.930013000081,3418.2413793103447
1723229211,48,,Aggregated,36.400000,0.000000,72,91,110,130,180,260,330,520,1200,1200,1200,512,0,72,104.00447916406637,44.703541999751906,1228.930013000081,5366.470703125
1723229212,50,,Aggregated,38.600000,0.000000,73,92,110,130,180,260,330,520,1200,1200,1200,538,0,72,103.36838905018979,44.703541999751906,1228.930013000081,5187.052044609665
1723229213,52,,Aggregated,40.500000,0.000000,71,92,110,130,170,240,320,520,1200,1200,1200,635,0,71,101.13650805984919,43.74738500018793,1228.930013000081,4760.946456692914
1723229214,54,,Aggregated,46.400000,0.000000,71,94,110,120,170,230,320,490,1200,1200,1200,723,0,71,100.60827930982809,43.74738500018793,1228.930013000081,4587.053941908714
1723229215,56,,Aggregated,50.100000,0.000000,72,94,110,120,170,230,300,490,1200,1200,1200,770,0,72,100.0346756987072,43.74738500018793,1228.930013000081,4379.096103896104
1723229216,58,,Aggregated,54.200000,0.000000,71,92,110,120,170,240,300,420,1200,1200,1200,854,0,71,99.25284688173855,43.74738500018793,1228.930013000081,4925.413348946136
1723229217,60,,Aggregated,58.000000,0.000000,70,91,110,120,160,240,300,370,1200,1200,1200,952,0,70,97.46374731513122,43.74738500018793,1228.930013000081,4635.10294117647
1723229218,62,,Aggregated,65.200000,0.000000,68,90,110,120,160,230,300,340,1100,1200,1200,1013,0,68,96.44516124581145,43.13817999991443,1228.930013000081,4584.739387956564
1723229219,64,,Aggregated,62.800000,0.000000,68,88,110,120,160,230,300,340,1100,1200,1200,1068,0,68,95.6389516825911,43.07635500026663,1228.930013000081,4461.940074906367
1723229220,66,,Aggregated,64.000000,0.000000,68,88,110,120,160,230,300,340,1100,1200,1200,1167,0,68,95.05072292973988,42.15627800022048,1228.930013000081,4362.491002570694
1723229221,68,,Aggregated,70.100000,0.000000,67,86,110,120,160,230,300,330,1100,1200,1200,1237,1,67,93.98468958448369,41.77251900000556,1228.930013000081,4697.985448666128
