Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1720467035,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720467036,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720467037,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720467038,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720467039,2,,Aggregated,0.000000,0.000000,130,130,130,130,130,130,130,130,130,130,130,2,0,69.02722899758373,97.86462049851252,69.02722899758373,126.70201199944131,198.0
1720467040,4,,Aggregated,0.000000,0.000000,120,120,130,130,130,130,130,130,130,130,130,4,0,69,96.5362182496392,67.48570800118614,126.70201199944131,192.75
1720467041,6,,Aggregated,0.000000,0.000000,110,110,120,120,130,130,130,130,130,130,130,6,0,73,95.19909933320984,67.48570800118614,126.70201199944131,192.0
1720467042,10,,Aggregated,0.000000,0.000000,73,110,120,120,130,130,130,130,130,130,130,9,0,73,90.06586111111876,58.67492000106722,126.70201199944131,171.66666666666666
1720467043,12,,Aggregated,1.200000,0.000000,73,110,120,120,130,430,430,430,430,430,430,15,0,73,109.72852346652265,58.67492000106722,433.7035169992305,2750.0
1720467044,14,,Aggregated,1.200000,0.000000,73,110,120,120,130,430,430,430,430,430,430,18,0,69,105.08935905515197,58.67492000106722,433.7035169992305,2326.3333333333335
1720467045,16,,Aggregated,2.142857,0.000000,90,120,120,130,150,370,430,430,430,430,430,23,0,90,118.75313665207258,58.67492000106722,433.7035169992305,1895.8695652173913
1720467046,18,,Aggregated,2.500000,0.000000,84,120,120,130,150,370,430,430,430,430,430,25,0,84,113.74594343986246,55.189226997754304,433.7035169992305,1766.44
1720467047,20,,Aggregated,2.500000,0.000000,90,120,120,130,340,370,430,430,430,430,430,29,0,90,119.746171172351,54.37568100023782,433.7035169992305,1567.9655172413793
1720467048,22,,Aggregated,2.444444,0.000000,93,120,130,140,340,370,430,430,430,430,430,34,0,90,124.88272708811992,54.37568100023782,433.7035169992305,2526.3823529411766
1720467049,24,,Aggregated,3.300000,0.000000,98,120,150,200,360,380,430,430,430,430,430,43,0,98,143.74743827901574,47.03845499898307,433.7035169992305,8747.279069767443
1720467050,26,,Aggregated,3.800000,0.000000,98,120,140,200,360,380,430,430,430,430,430,49,0,98,139.58591493866726,47.03845499898307,433.7035169992305,16704.04081632653
1720467051,28,,Aggregated,4.400000,0.000000,97,120,150,200,360,380,400,430,430,430,430,59,0,97,138.38169662711275,47.03845499898307,433.7035169992305,14608.57627118644
1720467052,30,,Aggregated,4.800000,0.000000,98,120,150,260,360,380,430,460,460,460,460,74,0,97,143.08555631071835,47.03845499898307,462.03967399924295,13826.27027027027
1720467053,32,,Aggregated,5.700000,0.000000,93,120,150,260,360,380,460,470,470,470,470,81,0,93,144.25465004926622,46.00924699843745,466.770279002958,13616.037037037036
1720467054,34,,Aggregated,6.400000,0.000000,93,120,150,260,360,380,460,470,470,470,470,84,0,92,141.86916742844568,46.00924699843745,466.770279002958,13151.607142857143
1720467055,36,,Aggregated,6.900000,0.000000,93,120,190,270,370,410,470,770,770,770,770,96,0,92,152.6724928958174,46.00924699843745,772.8495109986397,12750.46875
1720467056,38,,Aggregated,6.700000,0.000000,93,120,200,270,370,410,460,470,770,770,770,106,0,92,153.20152032078147,46.00924699843745,772.8495109986397,12307.292452830188
1720467057,40,,Aggregated,7.600000,0.000000,92,130,260,320,380,430,490,520,770,770,770,119,0,92,157.9266937731197,46.00924699843745,772.8495109986397,11987.98319327731
1720467058,42,,Aggregated,9.000000,0.000000,90,130,250,300,370,410,490,520,770,770,770,143,0,90,155.28480218184282,46.00924699843745,772.8495109986397,11632.804195804196
1720467059,44,,Aggregated,9.100000,0.000000,90,130,250,290,370,410,490,520,770,770,770,146,0,90,155.9556383493158,46.00924699843745,772.8495109986397,11405.506849315068
1720467060,46,,Aggregated,9.700000,0.000000,90,130,240,290,370,430,480,520,770,770,770,159,0,90,155.39204838992563,46.00924699843745,772.8495109986397,11239.93710691824
