Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1720538041,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720538042,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720538043,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720538044,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720538045,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720538046,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720538047,6,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720538048,8,,Aggregated,0.000000,0.000000,120,120,200,200,200,200,200,200,200,200,200,4,0,60,110.17183724993629,59.92567099997359,201.48525999979938,159.25
1720538049,10,,Aggregated,0.333333,0.000000,69,110,120,200,200,200,200,200,200,200,200,9,0,69,104.26835011109385,53.833924999935334,201.48525999979938,183.55555555555554
1720538050,13,,Aggregated,0.333333,0.000000,73,110,120,120,200,200,200,200,200,200,200,11,0,73,102.32365518180069,53.833924999935334,201.48525999979938,184.0
1720538051,16,,Aggregated,1.500000,0.000000,91,110,120,200,200,460,460,460,460,460,460,13,0,91,128.81070769230973,53.833924999935334,457.96834500015393,3802.923076923077
1720538052,16,,Aggregated,2.166667,0.000000,91,96,110,120,200,460,460,460,460,460,460,18,0,87,114.68468905555558,50.50453299986657,457.96834500015393,2786.722222222222
1720538053,20,,Aggregated,2.166667,0.000000,87,96,110,120,200,460,460,460,460,460,460,20,0,80,110.04494405000287,50.50453299986657,457.96834500015393,2508.2
1720538054,20,,Aggregated,2.500000,0.000000,74,96,110,110,200,290,460,460,460,460,460,27,0,74,107.06952914813849,50.50453299986657,457.96834500015393,1971.111111111111
1720538055,24,,Aggregated,2.500000,0.000000,73,91,98,110,200,450,460,460,460,460,460,34,0,69,108.14521435293045,45.61056400007146,457.96834500015393,2983.029411764706
1720538056,26,,Aggregated,3.111111,0.000000,66,88,96,110,200,450,460,460,460,460,460,38,0,64,102.1228179736825,45.61056400007146,457.96834500015393,2688.2631578947367
1720538057,27,,Aggregated,3.100000,0.000000,66,87,96,98,200,290,460,460,460,460,460,42,0,64,99.18009759523795,45.61056400007146,457.96834500015393,2452.6190476190477
1720538058,30,,Aggregated,4.400000,0.000000,64,87,96,110,290,430,450,460,460,460,460,58,0,61,107.279395517245,44.56088400002045,457.96834500015393,3471.362068965517
1720538059,32,,Aggregated,5.200000,0.000000,61,86,96,110,290,420,450,460,460,460,460,63,0,61,106.92295185714418,44.56088400002045,457.96834500015393,3219.8571428571427
1720538060,34,,Aggregated,5.200000,0.000000,64,87,96,110,290,420,450,460,460,460,460,69,0,64,104.67035285507231,44.038073000137956,457.96834500015393,4260.971014492754
1720538061,35,,Aggregated,6.500000,0.000000,60,80,91,100,200,420,450,460,460,460,460,92,0,60,99.8427257282663,44.038073000137956,457.96834500015393,3713.0978260869565
1720538062,38,,Aggregated,7.300000,0.000000,60,80,89,100,210,420,450,460,460,460,460,97,0,60,99.0604991134088,44.038073000137956,457.96834500015393,3540.6288659793813
1720538063,40,,Aggregated,7.500000,0.000000,61,80,91,100,200,330,430,450,460,460,460,107,0,61,97.52637504673352,44.038073000137956,457.96834500015393,3244.92523364486
1720538064,42,,Aggregated,7.900000,0.000000,61,76,88,100,210,360,430,450,460,460,460,129,0,61,99.40623610078165,44.038073000137956,457.96834500015393,3799.2403100775196
1720538065,43,,Aggregated,9.000000,0.000000,60,74,88,100,210,360,430,450,460,460,460,137,0,60,98.3355853941696,44.038073000137956,457.96834500015393,3594.211678832117
1720538066,45,,Aggregated,9.800000,0.000000,61,85,96,100,210,350,430,450,460,460,460,147,0,61,100.15003023129972,43.191823999904955,457.96834500015393,4976.666666666667
1720538067,48,,Aggregated,11.100000,0.000000,62,81,95,100,210,350,420,450,460,460,460,171,0,62,100.21777044445297,43.191823999904955,457.96834500015393,5101.93567251462
1720538068,50,,Aggregated,11.400000,0.000000,61,81,94,100,210,350,420,450,460,460,460,179,0,61,98.50797919553979,43.191823999904955,457.96834500015393,4886.536312849162
1720538069,52,,Aggregated,12.200000,0.000000,61,85,96,110,230,380,430,460,480,480,480,192,0,61,103.3895172864696,43.191823999904955,477.53591600007894,5672.932291666667
1720538070,54,,Aggregated,12.600000,0.000000,62,86,96,110,310,390,420,450,480,480,480,220,0,61,107.43479201364399,41.885991000071954,477.53591600007894,8604.154545454545
1720538071,55,,Aggregated,12.600000,0.000000,62,86,96,110,310,390,420,450,480,480,480,220,0,61,107.43479201364399,41.885991000071954,477.53591600007894,8604.154545454545
1720538072,58,,Aggregated,12.900000,0.000000,61,85,96,110,290,390,420,450,480,480,480,248,0,61,104.29978233468401,41.885991000071954,477.53591600007894,10534.22177419355
1720538073,60,,Aggregated,15.100000,0.000000,61,80,95,110,230,390,420,450,480,480,480,275,0,61,102.16762716727811,41.885991000071954,477.53591600007894,9843.218181818182
1720538074,62,,Aggregated,15.100000,0.000000,61,80,95,110,230,390,420,450,480,480,480,275,0,61,102.16762716727811,41.885991000071954,477.53591600007894,9843.218181818182
1720538075,64,,Aggregated,15.900000,0.000000,62,86,100,130,290,380,420,450,1600,1600,1600,315,0,62,111.62328145397147,41.885991000071954,1569.8951190001935,12724.320634920636
1720538076,66,,Aggregated,17.100000,0.000000,61,85,100,130,310,380,420,450,1600,1600,1600,351,0,61,112.16168119943195,41.885991000071954,1569.8951190001935,12640.85754985755
1720538077,68,,Aggregated,17.100000,0.000000,61,85,100,130,310,380,420,450,1600,1600,1600,351,0,61,112.16168119943195,41.885991000071954,1569.8951190001935,12640.85754985755
1720538078,70,,Aggregated,19.700000,0.000000,61,85,100,130,320,400,440,460,1600,1600,1600,389,0,61,116.5800285398466,41.885991000071954,1569.8951190001935,13265.359897172237
1720538079,72,,Aggregated,20.600000,0.000000,61,85,100,130,310,390,440,460,1600,1600,1600,425,0,61,114.82992971529335,40.68934299993998,1569.8951190001935,12798.722352941177
1720538080,74,,Aggregated,20.600000,0.000000,61,85,100,130,310,390,440,460,1600,1600,1600,425,0,61,114.82992971529335,40.68934299993998,1569.8951190001935,12798.722352941177
1720538081,76,,Aggregated,22.200000,0.000000,61,84,100,130,330,390,440,460,1600,1600,1600,461,0,61,116.28302686117007,40.68934299993998,1569.8951190001935,12706.34273318872
1720538082,78,,Aggregated,22.400000,0.000000,62,85,100,140,340,400,450,470,1600,1600,1600,494,0,62,118.26158717813611,40.68934299993998,1569.8951190001935,12913.917004048582
1720538083,80,,Aggregated,22.400000,0.000000,62,85,100,140,340,400,450,470,1600,1600,1600,494,0,62,118.26158717813611,40.68934299993998,1569.8951190001935,12913.917004048582
1720538084,82,,Aggregated,23.200000,0.000000,62,86,110,160,330,400,440,460,1600,1600,1600,532,0,62,118.76006472368302,40.68934299993998,1569.8951190001935,13209.746240601504
1720538085,84,,Aggregated,23.800000,0.000000,61,85,100,160,330,400,440,460,1600,1600,1600,574,0,61,117.6397021132393,40.68934299993998,1569.8951190001935,12723.006968641115
1720538086,86,,Aggregated,23.800000,0.000000,61,85,100,160,330,400,440,460,1600,1600,1600,574,0,61,117.6397021132393,40.68934299993998,1569.8951190001935,12723.006968641115
1720538088,88,,Aggregated,24.200000,0.000000,61,85,110,160,330,400,440,460,1600,1600,1600,616,0,61,117.50386836201359,40.68934299993998,1569.8951190001935,13016.103896103896
1720538089,90,,Aggregated,25.000000,0.000000,61,84,100,150,340,410,440,460,1600,1600,1600,659,0,61,117.33406927466062,40.68934299993998,1569.8951190001935,12564.007587253414
1720538090,92,,Aggregated,25.000000,0.000000,61,84,100,150,340,410,440,460,1600,1600,1600,659,0,61,117.33406927466062,40.68934299993998,1569.8951190001935,12564.007587253414
1720538091,94,,Aggregated,26.300000,0.000000,61,81,100,160,340,410,440,460,1600,1600,1600,709,0,61,118.04072047672923,40.68934299993998,1569.8951190001935,12390.251057827927
1720538092,96,,Aggregated,26.600000,0.000000,61,84,100,160,340,400,440,460,1600,1600,1600,761,0,61,117.71936824310359,40.68934299993998,1569.8951190001935,12436.737187910643
1720538093,98,,Aggregated,26.600000,0.000000,61,84,100,160,340,400,440,460,1600,1600,1600,761,0,61,117.71936824310359,40.68934299993998,1569.8951190001935,12436.737187910643
1720538094,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720538095,100,,Aggregated,0.000000,0.000000,60,120,130,130,170,170,170,170,170,170,170,7,0,60,89.95052599993869,48.974697999938144,170.83245100002387,440.0
1720538096,100,,Aggregated,0.000000,0.000000,60,120,130,130,170,170,170,170,170,170,170,7,0,60,89.95052599993869,48.974697999938144,170.83245100002387,440.0
1720538097,100,,Aggregated,2.000000,0.000000,61,92,130,170,370,540,620,620,620,620,620,50,0,60,124.79046925999228,41.274422000014965,617.0456209999884,8033.16
1720538098,100,,Aggregated,16.500000,0.000000,58,65,120,170,370,450,590,620,620,620,620,92,0,58,122.95289313042106,41.274422000014965,617.0456209999884,8230.79347826087
1720538099,100,,Aggregated,16.500000,0.000000,58,65,120,170,370,450,590,620,620,620,620,92,0,58,122.95289313042106,41.274422000014965,617.0456209999884,8230.79347826087
1720538100,100,,Aggregated,23.250000,0.000000,59,68,120,170,370,430,590,620,1100,1100,1100,143,0,59,126.9983418041832,41.274422000014965,1070.523810000168,9123.916083916083
1720538101,100,,Aggregated,25.600000,0.000000,60,72,170,180,360,420,530,590,1100,1100,1100,204,0,60,127.59931491175998,41.274422000014965,1070.523810000168,13175.098039215687
1720538102,100,,Aggregated,25.600000,0.000000,60,72,170,180,360,420,530,590,1100,1100,1100,204,0,60,127.59931491175998,41.274422000014965,1070.523810000168,13175.098039215687
1720538103,100,,Aggregated,28.857143,0.000000,60,73,160,180,360,390,450,590,1100,1100,1100,258,0,60,123.13289620930244,40.64268899992385,1070.523810000168,13514.25968992248
1720538104,100,,Aggregated,29.625000,0.000000,59,71,140,180,350,380,450,540,1100,1100,1100,303,0,59,118.41901915181855,40.64268899992385,1070.523810000168,12978.402640264027
1720538105,100,,Aggregated,29.625000,0.000000,59,71,140,180,350,380,450,540,1100,1100,1100,303,0,59,118.41901915181855,40.64268899992385,1070.523810000168,12978.402640264027
1720538106,100,,Aggregated,31.200000,0.000000,60,75,140,180,340,380,450,590,1100,1100,1100,361,0,60,121.54814810249738,40.64268899992385,1070.523810000168,13307.174515235458
1720538107,100,,Aggregated,34.300000,0.000000,60,77,140,180,340,380,440,540,1100,1100,1100,416,0,60,120.93844493269594,40.64268899992385,1070.523810000168,13290.990384615385
1720538108,100,,Aggregated,34.300000,0.000000,60,77,140,180,340,380,440,540,1100,1100,1100,416,0,60,120.93844493269594,40.64268899992385,1070.523810000168,13290.990384615385
1720538109,100,,Aggregated,36.200000,0.000000,60,77,140,180,350,390,450,590,1100,1100,1100,475,0,60,121.70648277053118,40.64268899992385,1070.523810000168,13424.654736842105
1720538110,100,,Aggregated,36.300000,0.000000,60,77,140,180,340,390,450,590,1100,1100,1100,520,0,60,121.71595761346688,40.64268899992385,1070.523810000168,12709.24423076923
1720538111,100,,Aggregated,36.300000,0.000000,60,77,140,180,340,390,450,590,1100,1100,1100,520,0,60,121.71595761346688,40.64268899992385,1070.523810000168,12709.24423076923
1720538112,100,,Aggregated,35.900000,0.000000,61,79,160,190,350,400,450,620,1100,1100,1100,595,0,61,126.91425998992146,40.64268899992385,1070.523810000168,14657.401680672268
1720538113,100,,Aggregated,36.900000,0.000000,61,79,160,190,350,400,450,590,1100,1100,1100,635,0,61,127.04618227244495,40.64268899992385,1070.523810000168,15217.426771653543
1720538114,100,,Aggregated,36.900000,0.000000,61,79,160,190,350,400,450,590,1100,1100,1100,635,0,61,127.04618227244495,40.64268899992385,1070.523810000168,15217.426771653543
1720538115,100,,Aggregated,37.300000,0.000000,62,80,160,190,350,400,450,590,1100,1100,1100,705,0,62,126.73050935177665,40.64268899992385,1070.523810000168,16136.682269503546
1720538116,100,,Aggregated,37.100000,0.000000,62,80,160,190,350,400,450,590,1100,1100,1100,740,0,62,125.94979977567883,40.64268899992385,1070.523810000168,16296.585135135136
1720538117,100,,Aggregated,37.100000,0.000000,62,80,160,190,350,400,450,590,1100,1100,1100,740,0,62,125.94979977567883,40.64268899992385,1070.523810000168,16296.585135135136
1720538118,100,,Aggregated,36.400000,0.000000,62,80,160,190,350,400,440,540,1100,1100,1100,803,0,62,125.76450180573026,40.64268899992385,1070.523810000168,16110.917808219177
1720538119,100,,Aggregated,36.000000,0.000000,62,78,150,190,350,400,440,540,1100,1100,1100,853,0,62,124.65747773388301,40.64268899992385,1070.523810000168,15605.750293083236
1720538120,100,,Aggregated,36.000000,0.000000,62,78,150,190,350,400,440,540,1100,1100,1100,853,0,62,124.65747773388301,40.64268899992385,1070.523810000168,15605.750293083236
1720538121,100,,Aggregated,37.100000,0.000000,62,78,140,190,340,400,450,530,1100,1100,1100,917,0,62,123.39288117775612,40.64268899992385,1070.523810000168,15429.966194111232
1720538122,100,,Aggregated,36.300000,0.000000,62,77,140,180,350,400,450,530,1100,1100,1100,956,0,62,123.17426153975097,40.64268899992385,1070.523810000168,15134.520920502093
