Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1720714562,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720714563,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720714564,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720714565,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1720714566,2,,Aggregated,0.000000,0.000000,100,100,100,100,100,100,100,100,100,100,100,2,0,57.43125300000429,79.48010699999486,57.43125300000429,101.52896099998543,199.5
1720714567,4,,Aggregated,0.000000,0.000000,100,100,100,100,100,100,100,100,100,100,100,2,0,57.43125300000429,79.48010699999486,57.43125300000429,101.52896099998543,199.5
1720714568,8,,Aggregated,0.000000,0.000000,100,100,100,100,100,100,100,100,100,100,100,2,0,57.43125300000429,79.48010699999486,57.43125300000429,101.52896099998543,199.5
1720714569,9,,Aggregated,0.000000,0.000000,100,100,100,100,100,100,100,100,100,100,100,2,0,57.43125300000429,79.48010699999486,57.43125300000429,101.52896099998543,199.5
1720714570,12,,Aggregated,1.000000,0.000000,100,100,110,110,110,110,110,110,110,110,110,3,0,100.0,88.17055299998817,57.43125300000429,105.55144499997482,238.0
1720714571,14,,Aggregated,1.000000,0.000000,100,100,110,110,110,110,110,110,110,110,110,3,0,100.0,88.17055299998817,57.43125300000429,105.55144499997482,238.0
1720714572,14,,Aggregated,0.500000,0.000000,100,100,110,110,280,280,280,280,280,280,280,6,0,57,107.15340716666333,49.02201699999864,275.1764510000214,367.1666666666667
1720714573,18,,Aggregated,0.833333,0.000000,86,100,110,130,280,280,280,280,280,280,280,10,0,68,98.34052930000041,49.02201699999864,275.1764510000214,375.4
1720714574,20,,Aggregated,0.833333,0.000000,86,100,110,130,280,280,280,280,280,280,280,10,0,68,98.34052930000041,49.02201699999864,275.1764510000214,375.4
1720714575,22,,Aggregated,1.000000,0.000000,86,95,110,130,140,280,280,280,280,280,280,15,0,86,95.6742682666724,49.02201699999864,275.1764510000214,295.73333333333335
1720714576,24,,Aggregated,1.111111,0.000000,68,95,100,110,140,280,280,280,280,280,280,17,0,68,90.73422029412286,46.843588000001546,275.1764510000214,310.0
1720714577,26,,Aggregated,1.111111,0.000000,68,95,100,110,140,280,280,280,280,280,280,17,0,68,90.73422029412286,46.843588000001546,275.1764510000214,310.0
1720714579,28,,Aggregated,1.800000,0.000000,67,83,94,100,130,140,280,280,280,280,280,25,0,67,82.38959580000028,45.34804399997938,275.1764510000214,316.36
1720714580,30,,Aggregated,1.800000,0.000000,66,83,95,96,130,280,1300,1300,1300,1300,1300,31,0,66,119.46483967741891,45.34804399997938,1347.2217080000064,14808.290322580646
1720714581,32,,Aggregated,1.800000,0.000000,66,83,95,96,130,280,1300,1300,1300,1300,1300,31,0,66,119.46483967741891,45.34804399997938,1347.2217080000064,14808.290322580646
1720714582,34,,Aggregated,2.700000,0.000000,68,86,97,110,290,1100,1300,1300,1300,1300,1300,40,0,67,146.2986558499992,45.34804399997938,1347.2217080000064,23694.9
1720714583,36,,Aggregated,2.700000,0.000000,75,96,110,140,380,1100,1300,1300,1300,1300,1300,47,0,75,184.46680972340468,45.34804399997938,1347.2217080000064,29821.893617021276
1720714584,38,,Aggregated,2.700000,0.000000,75,96,110,140,380,1100,1300,1300,1300,1300,1300,47,0,75,184.46680972340468,45.34804399997938,1347.2217080000064,29821.893617021276
