Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1722436789,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1722436790,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1722436791,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1722436792,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1722436793,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1722436795,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1722436796,4,,Aggregated,0.000000,0.000000,110,110,110,110,110,110,110,110,110,110,110,1,0,110.05591600000031,110.05591600000031,110.05591600000031,110.05591600000031,229.0
1722436797,6,,Aggregated,0.000000,0.000000,110,110,110,110,110,110,110,110,110,110,110,2,0,97.3133560000008,103.68463600000055,97.3133560000008,110.05591600000031,435.5
1722436798,8,,Aggregated,0.000000,0.000000,110,110,110,110,110,110,110,110,110,110,110,2,0,97.3133560000008,103.68463600000055,97.3133560000008,110.05591600000031,435.5
1722436799,10,,Aggregated,0.000000,0.000000,110,110,110,110,110,110,110,110,110,110,110,2,0,97.3133560000008,103.68463600000055,97.3133560000008,110.05591600000031,435.5
1722436800,12,,Aggregated,0.000000,0.000000,110,110,110,110,110,110,110,110,110,110,110,2,0,97.3133560000008,103.68463600000055,97.3133560000008,110.05591600000031,435.5
1722436801,14,,Aggregated,0.000000,0.000000,110,110,110,110,110,110,110,110,110,110,110,2,0,97.3133560000008,103.68463600000055,97.3133560000008,110.05591600000031,435.5
1722436802,16,,Aggregated,0.285714,0.000000,130,220,220,220,330,1200,1200,1200,1200,1200,1200,11,0,130.0,247.26162463636248,62.1138129999963,1249.939144999999,45036.63636363636
1722436803,18,,Aggregated,0.500000,0.000000,100,130,140,220,280,330,1200,1200,1200,1200,1200,35,0,100.0,156.52343714285635,45.726673000004325,1249.939144999999,18953.657142857144
1722436804,20,,Aggregated,0.500000,0.000000,100,130,140,220,280,330,1200,1200,1200,1200,1200,39,0,100.0,150.05534835897384,45.726673000004325,1249.939144999999,17047.94871794872
1722436805,22,,Aggregated,2.300000,0.000000,99,120,140,160,250,310,330,1200,1200,1200,1200,62,0,97,133.4759378870965,45.726673000004325,1249.939144999999,21779.145161290322
1722436806,24,,Aggregated,4.800000,0.000000,76,110,120,140,220,310,330,1200,1200,1200,1200,100,0,75,115.27726555999998,43.85157400000139,1249.939144999999,14571.24
1722436807,26,,Aggregated,6.300000,0.000000,75,110,120,140,220,290,330,330,1200,1200,1200,120,0,74,112.73318890833313,43.85157400000139,1249.939144999999,12715.633333333333
1722436808,28,,Aggregated,8.500000,0.000000,73,100,120,140,210,280,310,330,1200,1200,1200,151,0,73,109.45249127814556,43.85157400000139,1249.939144999999,14040.331125827815
1722436809,30,,Aggregated,11.900000,0.000000,75,100,120,140,210,270,310,330,1200,1200,1200,204,0,74,108.92409674019578,42.51962200000037,1249.939144999999,13009.867647058823
1722436810,32,,Aggregated,15.400000,0.000000,74,100,120,140,200,260,310,330,1200,1200,1200,223,0,74,106.49027458744364,42.51962200000037,1249.939144999999,12497.273542600897
1722436811,34,,Aggregated,18.800000,0.000000,73,97,120,140,200,270,310,330,1200,1200,1200,239,0,73,105.47107222175713,42.51962200000037,1249.939144999999,12583.037656903765
1722436812,36,,Aggregated,22.100000,0.000000,71,96,120,130,190,250,310,330,1200,1200,1200,278,0,71,102.3050581294964,42.51962200000037,1249.939144999999,11554.262589928057
1722436813,38,,Aggregated,23.800000,0.000000,70,95,110,120,170,250,290,330,1200,1200,1200,311,0,70,99.6899310385852,42.51962200000037,1249.939144999999,10876.334405144695
1722436814,40,,Aggregated,26.300000,0.000000,69,94,110,120,170,240,290,330,1200,1200,1200,347,0,69,97.4042315677232,41.67109600000174,1249.939144999999,10879.760806916427
1722436815,42,,Aggregated,29.300000,0.000000,69,92,110,120,170,240,290,330,1200,1200,1200,403,0,69,96.49052452109171,41.67109600000174,1249.939144999999,10915.610421836229
1722436816,44,,Aggregated,33.900000,0.000000,68,92,110,120,170,240,300,330,1200,1200,1200,429,0,68,96.13635265268043,41.67109600000174,1249.939144999999,10624.780885780885
1722436817,46,,Aggregated,34.700000,0.000000,67,89,110,120,170,240,300,330,1200,1200,1200,493,0,67,94.6365433955373,41.67109600000174,1249.939144999999,12974.868154158215
1722436818,47,,Aggregated,37.500000,0.000000,67,87,110,120,150,230,300,330,1200,1200,1200,553,0,67,94.65324601084957,41.67109600000174,1249.939144999999,12120.641952983726
1722436819,50,,Aggregated,39.900000,0.000000,66,84,100,120,150,230,300,330,1200,1200,1200,620,0,66,92.89314076774173,41.67109600000174,1249.939144999999,12016.311290322581
