"Time","Value"
2024-07-12 17:25:30,140 W
2024-07-12 17:25:35,135 W
2024-07-12 17:25:40,125 W
2024-07-12 17:25:45,165 W
2024-07-12 17:25:50,138 W
2024-07-12 17:25:55,162 W
2024-07-12 17:26:00,133 W
2024-07-12 17:26:05,128 W
2024-07-12 17:26:10,127 W
2024-07-12 17:26:15,131 W
2024-07-12 17:26:20,166 W
2024-07-12 17:26:25,138 W
2024-07-12 17:26:30,123 W
2024-07-12 17:26:35,126 W
2024-07-12 17:26:40,128 W
2024-07-12 17:26:45,129 W
2024-07-12 17:26:50,147 W
2024-07-12 17:26:55,123 W
2024-07-12 17:27:00,131 W
2024-07-12 17:27:05,141 W
2024-07-12 17:27:10,132 W
2024-07-12 17:27:15,122 W
2024-07-12 17:27:20,157 W
2024-07-12 17:27:25,129 W
2024-07-12 17:27:30,122 W
2024-07-12 17:27:35,123 W
2024-07-12 17:27:40,147 W
2024-07-12 17:27:45,123 W
2024-07-12 17:27:50,144 W
2024-07-12 17:27:55,125 W
2024-07-12 17:28:00,125 W
2024-07-12 17:28:05,118 W
2024-07-12 17:28:10,135 W
2024-07-12 17:28:15,132 W
2024-07-12 17:28:20,153 W
2024-07-12 17:28:25,122 W
2024-07-12 17:28:30,130 W
2024-07-12 17:28:35,131 W
2024-07-12 17:28:40,127 W
2024-07-12 17:28:45,141 W
2024-07-12 17:28:50,149 W
2024-07-12 17:28:55,147 W
2024-07-12 17:29:00,139 W
2024-07-12 17:29:05,140 W
2024-07-12 17:29:10,134 W
2024-07-12 17:29:15,132 W
2024-07-12 17:29:20,145 W
2024-07-12 17:29:25,126 W
2024-07-12 17:29:30,138 W
2024-07-12 17:29:35,150 W
2024-07-12 17:29:40,123 W
2024-07-12 17:29:45,130 W
2024-07-12 17:29:50,146 W
2024-07-12 17:29:55,113 W
2024-07-12 17:30:00,134 W
2024-07-12 17:30:05,126 W
2024-07-12 17:30:10,135 W
2024-07-12 17:30:15,136 W
2024-07-12 17:30:20,152 W
2024-07-12 17:30:25,133 W
2024-07-12 17:30:30,123 W
2024-07-12 17:30:35,123 W
2024-07-12 17:30:40,127 W
2024-07-12 17:30:45,122 W
2024-07-12 17:30:50,152 W
2024-07-12 17:30:55,132 W
2024-07-12 17:31:00,123 W
2024-07-12 17:31:05,133 W
2024-07-12 17:31:10,123 W
2024-07-12 17:31:15,131 W
2024-07-12 17:31:20,163 W
2024-07-12 17:31:25,125 W
2024-07-12 17:31:30,171 W
2024-07-12 17:31:35,131 W
2024-07-12 17:31:40,127 W
2024-07-12 17:31:45,120 W
2024-07-12 17:31:50,137 W
2024-07-12 17:31:55,128 W
2024-07-12 17:32:00,123 W
2024-07-12 17:32:05,157 W
2024-07-12 17:32:10,129 W
2024-07-12 17:32:15,137 W
2024-07-12 17:32:20,143 W
2024-07-12 17:32:25,127 W
2024-07-12 17:32:30,145 W
2024-07-12 17:32:35,122 W
2024-07-12 17:32:40,127 W
2024-07-12 17:32:45,124 W
2024-07-12 17:32:50,162 W
2024-07-12 17:32:55,181 W
2024-07-12 17:33:00,134 W
2024-07-12 17:33:05,139 W
2024-07-12 17:33:10,133 W
2024-07-12 17:33:15,127 W
2024-07-12 17:33:20,160 W
2024-07-12 17:33:25,119 W
2024-07-12 17:33:30,136 W
2024-07-12 17:33:35,131 W
2024-07-12 17:33:40,123 W
2024-07-12 17:33:45,138 W
2024-07-12 17:33:50,144 W
2024-07-12 17:33:55,123 W
2024-07-12 17:34:00,123 W
2024-07-12 17:34:05,130 W
2024-07-12 17:34:10,125 W
2024-07-12 17:34:15,127 W
2024-07-12 17:34:20,146 W
2024-07-12 17:34:25,123 W
2024-07-12 17:34:30,118 W
2024-07-12 17:34:35,133 W
2024-07-12 17:34:40,131 W
2024-07-12 17:34:45,130 W
2024-07-12 17:34:50,133 W
2024-07-12 17:34:55,118 W
2024-07-12 17:35:00,139 W
2024-07-12 17:35:05,124 W
2024-07-12 17:35:10,126 W
2024-07-12 17:35:15,130 W
2024-07-12 17:35:20,144 W
2024-07-12 17:35:25,119 W
2024-07-12 17:35:30,142 W
2024-07-12 17:35:35,132 W
2024-07-12 17:35:40,160 W
2024-07-12 17:35:45,134 W
2024-07-12 17:35:50,123 W
2024-07-12 17:35:55,130 W
2024-07-12 17:36:00,144 W
2024-07-12 17:36:05,147 W
2024-07-12 17:36:10,132 W
2024-07-12 17:36:15,121 W
2024-07-12 17:36:20,141 W
2024-07-12 17:36:25,135 W
2024-07-12 17:36:30,126 W
2024-07-12 17:36:35,128 W
2024-07-12 17:36:40,135 W
2024-07-12 17:36:45,133 W
2024-07-12 17:36:50,126 W
2024-07-12 17:36:55,129 W
2024-07-12 17:37:00,120 W
2024-07-12 17:37:05,130 W
2024-07-12 17:37:10,123 W
2024-07-12 17:37:15,119 W
2024-07-12 17:37:20,138 W
2024-07-12 17:37:25,128 W
2024-07-12 17:37:30,125 W
2024-07-12 17:37:35,146 W
2024-07-12 17:37:40,131 W
2024-07-12 17:37:45,143 W
2024-07-12 17:37:50,141 W
2024-07-12 17:37:55,148 W
2024-07-12 17:38:00,170 W
2024-07-12 17:38:05,155 W
2024-07-12 17:38:10,157 W
2024-07-12 17:38:15,136 W
2024-07-12 17:38:20,145 W
2024-07-12 17:38:25,156 W
2024-07-12 17:38:30,154 W
2024-07-12 17:38:35,130 W
2024-07-12 17:38:40,150 W
2024-07-12 17:38:45,160 W
2024-07-12 17:38:50,134 W
2024-07-12 17:38:55,142 W
2024-07-12 17:39:00,136 W
2024-07-12 17:39:05,154 W
2024-07-12 17:39:10,166 W
2024-07-12 17:39:15,141 W
2024-07-12 17:39:20,149 W
2024-07-12 17:39:25,136 W
2024-07-12 17:39:30,167 W
2024-07-12 17:39:35,135 W
2024-07-12 17:39:40,134 W
2024-07-12 17:39:45,133 W
2024-07-12 17:39:50,152 W
2024-07-12 17:39:55,144 W
2024-07-12 17:40:00,140 W
2024-07-12 17:40:05,144 W
2024-07-12 17:40:10,127 W
2024-07-12 17:40:15,136 W
2024-07-12 17:40:20,131 W
2024-07-12 17:40:25,148 W
2024-07-12 17:40:30,149 W
2024-07-12 17:40:35,144 W
2024-07-12 17:40:40,144 W
2024-07-12 17:40:45,151 W
2024-07-12 17:40:50,128 W
2024-07-12 17:40:55,147 W
2024-07-12 17:41:00,139 W
2024-07-12 17:41:05,140 W
2024-07-12 17:41:10,133 W
2024-07-12 17:41:15,153 W
2024-07-12 17:41:20,157 W
2024-07-12 17:41:25,162 W
2024-07-12 17:41:30,146 W
2024-07-12 17:41:35,156 W
2024-07-12 17:41:40,160 W
2024-07-12 17:41:45,143 W
2024-07-12 17:41:50,143 W
2024-07-12 17:41:55,152 W
2024-07-12 17:42:00,168 W
2024-07-12 17:42:05,133 W
2024-07-12 17:42:10,175 W
2024-07-12 17:42:15,128 W
2024-07-12 17:42:20,173 W
2024-07-12 17:42:25,138 W
2024-07-12 17:42:30,154 W
2024-07-12 17:42:35,131 W
2024-07-12 17:42:40,174 W
2024-07-12 17:42:45,136 W
2024-07-12 17:42:50,129 W
2024-07-12 17:42:55,139 W
2024-07-12 17:43:00,159 W
2024-07-12 17:43:05,140 W
2024-07-12 17:43:10,178 W
2024-07-12 17:43:15,135 W
2024-07-12 17:43:20,158 W
2024-07-12 17:43:25,124 W
2024-07-12 17:43:30,147 W
2024-07-12 17:43:35,160 W
2024-07-12 17:43:40,139 W
2024-07-12 17:43:45,138 W
2024-07-12 17:43:50,147 W
2024-07-12 17:43:55,149 W
2024-07-12 17:44:00,134 W
2024-07-12 17:44:05,150 W
2024-07-12 17:44:10,139 W
2024-07-12 17:44:15,147 W
2024-07-12 17:44:20,133 W
2024-07-12 17:44:25,164 W
2024-07-12 17:44:30,140 W
2024-07-12 17:44:35,132 W
2024-07-12 17:44:40,163 W
2024-07-12 17:44:45,138 W
2024-07-12 17:44:50,157 W
2024-07-12 17:44:55,138 W
2024-07-12 17:45:00,143 W
2024-07-12 17:45:05,134 W
2024-07-12 17:45:10,159 W
2024-07-12 17:45:15,134 W
2024-07-12 17:45:20,135 W
2024-07-12 17:45:25,156 W
2024-07-12 17:45:30,177 W
2024-07-12 17:45:35,145 W
2024-07-12 17:45:40,171 W
2024-07-12 17:45:45,130 W
2024-07-12 17:45:50,148 W
2024-07-12 17:45:55,169 W
2024-07-12 17:46:00,141 W
2024-07-12 17:46:05,173 W
2024-07-12 17:46:10,187 W
2024-07-12 17:46:15,174 W
2024-07-12 17:46:20,157 W
2024-07-12 17:46:25,158 W
2024-07-12 17:46:30,159 W
2024-07-12 17:46:35,139 W
2024-07-12 17:46:40,160 W
2024-07-12 17:46:45,167 W
2024-07-12 17:46:50,150 W
2024-07-12 17:46:55,170 W
2024-07-12 17:47:00,178 W
2024-07-12 17:47:05,134 W
2024-07-12 17:47:10,190 W
2024-07-12 17:47:15,198 W
2024-07-12 17:47:20,186 W
2024-07-12 17:47:25,148 W
2024-07-12 17:47:30,163 W
2024-07-12 17:47:35,143 W
2024-07-12 17:47:40,170 W
2024-07-12 17:47:45,153 W
2024-07-12 17:47:50,136 W
2024-07-12 17:47:55,187 W
2024-07-12 17:48:00,159 W
2024-07-12 17:48:05,207 W
2024-07-12 17:48:10,179 W
2024-07-12 17:48:15,149 W
2024-07-12 17:48:20,159 W
2024-07-12 17:48:25,136 W
2024-07-12 17:48:30,158 W
2024-07-12 17:48:35,132 W
2024-07-12 17:48:40,198 W
2024-07-12 17:48:45,162 W
2024-07-12 17:48:50,148 W
2024-07-12 17:48:55,168 W
2024-07-12 17:49:00,147 W
2024-07-12 17:49:05,143 W
2024-07-12 17:49:10,134 W
2024-07-12 17:49:15,162 W
2024-07-12 17:49:20,170 W
2024-07-12 17:49:25,173 W
2024-07-12 17:49:30,145 W
2024-07-12 17:49:35,153 W
2024-07-12 17:49:40,187 W
2024-07-12 17:49:45,147 W
2024-07-12 17:49:50,142 W
2024-07-12 17:49:55,164 W
2024-07-12 17:50:00,176 W
2024-07-12 17:50:05,136 W
2024-07-12 17:50:10,149 W
2024-07-12 17:50:15,173 W
2024-07-12 17:50:20,156 W
2024-07-12 17:50:25,134 W
2024-07-12 17:50:30,210 W
2024-07-12 17:50:35,122 W
2024-07-12 17:50:40,133 W
2024-07-12 17:50:45,145 W
2024-07-12 17:50:50,179 W
2024-07-12 17:50:55,197 W
2024-07-12 17:51:00,172 W
2024-07-12 17:51:05,176 W
2024-07-12 17:51:10,154 W
2024-07-12 17:51:15,167 W
2024-07-12 17:51:20,191 W
2024-07-12 17:51:25,201 W
2024-07-12 17:51:30,151 W
2024-07-12 17:51:35,171 W
2024-07-12 17:51:40,162 W
2024-07-12 17:51:45,136 W
2024-07-12 17:51:50,177 W
2024-07-12 17:51:55,168 W
2024-07-12 17:52:00,133 W
2024-07-12 17:52:05,166 W
2024-07-12 17:52:10,176 W
2024-07-12 17:52:15,163 W
2024-07-12 17:52:20,174 W
2024-07-12 17:52:25,165 W
2024-07-12 17:52:30,152 W
2024-07-12 17:52:35,145 W
2024-07-12 17:52:40,155 W
2024-07-12 17:52:45,156 W
2024-07-12 17:52:50,196 W
2024-07-12 17:52:55,183 W
2024-07-12 17:53:00,153 W
2024-07-12 17:53:05,166 W
2024-07-12 17:53:10,185 W
2024-07-12 17:53:15,167 W
2024-07-12 17:53:20,165 W
2024-07-12 17:53:25,145 W
2024-07-12 17:53:30,156 W
2024-07-12 17:53:35,163 W
2024-07-12 17:53:40,197 W
2024-07-12 17:53:45,154 W
2024-07-12 17:53:50,161 W
2024-07-12 17:53:55,178 W
2024-07-12 17:54:00,140 W
2024-07-12 17:54:05,145 W
2024-07-12 17:54:10,142 W
2024-07-12 17:54:15,145 W
2024-07-12 17:54:20,175 W
2024-07-12 17:54:25,140 W
2024-07-12 17:54:30,142 W
2024-07-12 17:54:35,148 W
2024-07-12 17:54:40,140 W
2024-07-12 17:54:45,141 W
2024-07-12 17:54:50,161 W
2024-07-12 17:54:55,139 W
2024-07-12 17:55:00,140 W
2024-07-12 17:55:05,161 W
2024-07-12 17:55:10,140 W
2024-07-12 17:55:15,141 W
2024-07-12 17:55:20,176 W
2024-07-12 17:55:25,146 W
2024-07-12 17:55:30,140 W
2024-07-12 17:55:35,137 W
2024-07-12 17:55:40,155 W
2024-07-12 17:55:45,135 W
2024-07-12 17:55:50,165 W
2024-07-12 17:55:55,167 W
2024-07-12 17:56:00,181 W
2024-07-12 17:56:05,213 W
2024-07-12 17:56:10,233 W
2024-07-12 17:56:15,154 W
2024-07-12 17:56:20,232 W
2024-07-12 17:56:25,211 W
2024-07-12 17:56:30,264 W
2024-07-12 17:56:35,311 W
2024-07-12 17:56:40,260 W
2024-07-12 17:56:45,276 W
2024-07-12 17:56:50,221 W
2024-07-12 17:56:55,157 W
2024-07-12 17:57:00,158 W
2024-07-12 17:57:05,157 W
2024-07-12 17:57:10,146 W
2024-07-12 17:57:15,141 W
2024-07-12 17:57:20,175 W
2024-07-12 17:57:25,139 W
2024-07-12 17:57:30,142 W
2024-07-12 17:57:35,143 W
2024-07-12 17:57:40,166 W
2024-07-12 17:57:45,137 W
2024-07-12 17:57:50,166 W
2024-07-12 17:57:55,158 W
2024-07-12 17:58:00,232 W
2024-07-12 17:58:05,206 W
2024-07-12 17:58:10,248 W
2024-07-12 17:58:15,228 W
2024-07-12 17:58:20,243 W
2024-07-12 17:58:25,203 W
2024-07-12 17:58:30,192 W
2024-07-12 17:58:35,272 W
2024-07-12 17:58:40,294 W
2024-07-12 17:58:45,212 W
2024-07-12 17:58:50,281 W
2024-07-12 17:58:55,204 W
2024-07-12 17:59:00,237 W
2024-07-12 17:59:05,162 W
2024-07-12 17:59:10,254 W
2024-07-12 17:59:15,154 W
2024-07-12 17:59:20,242 W
2024-07-12 17:59:25,222 W
2024-07-12 17:59:30,177 W
2024-07-12 17:59:35,205 W
2024-07-12 17:59:40,204 W
2024-07-12 17:59:45,299 W
2024-07-12 17:59:50,226 W
2024-07-12 17:59:55,199 W
2024-07-12 18:00:00,194 W
2024-07-12 18:00:05,200 W
2024-07-12 18:00:10,181 W
2024-07-12 18:00:15,259 W
2024-07-12 18:00:20,252 W
2024-07-12 18:00:25,205 W
2024-07-12 18:00:30,194 W
2024-07-12 18:00:35,155 W
2024-07-12 18:00:40,229 W
2024-07-12 18:00:45,199 W
2024-07-12 18:00:50,199 W
2024-07-12 18:00:55,189 W
2024-07-12 18:01:00,190 W
2024-07-12 18:01:05,218 W
2024-07-12 18:01:10,199 W
2024-07-12 18:01:15,220 W
2024-07-12 18:01:20,228 W
2024-07-12 18:01:25,188 W
2024-07-12 18:01:30,212 W
2024-07-12 18:01:35,184 W
2024-07-12 18:01:40,188 W
2024-07-12 18:01:45,217 W
2024-07-12 18:01:50,199 W
2024-07-12 18:01:55,198 W
2024-07-12 18:02:00,178 W
2024-07-12 18:02:05,224 W
2024-07-12 18:02:10,218 W
2024-07-12 18:02:15,195 W
2024-07-12 18:02:20,195 W
2024-07-12 18:02:25,146 W
2024-07-12 18:02:30,200 W
2024-07-12 18:02:35,204 W
2024-07-12 18:02:40,212 W
2024-07-12 18:02:45,216 W
2024-07-12 18:02:50,165 W
2024-07-12 18:02:55,179 W
2024-07-12 18:03:00,183 W
2024-07-12 18:03:05,192 W
2024-07-12 18:03:10,158 W
2024-07-12 18:03:15,173 W
2024-07-12 18:03:20,164 W
2024-07-12 18:03:25,234 W
2024-07-12 18:03:30,249 W
2024-07-12 18:03:35,143 W
2024-07-12 18:03:40,171 W
2024-07-12 18:03:45,194 W
2024-07-12 18:03:50,160 W
2024-07-12 18:03:55,173 W
2024-07-12 18:04:00,180 W
2024-07-12 18:04:05,177 W
2024-07-12 18:04:10,142 W
2024-07-12 18:04:15,143 W
2024-07-12 18:04:20,158 W
2024-07-12 18:04:25,132 W
2024-07-12 18:04:30,124 W
2024-07-12 18:04:35,154 W
2024-07-12 18:04:40,175 W
2024-07-12 18:04:45,196 W
2024-07-12 18:04:50,192 W
2024-07-12 18:04:55,137 W
2024-07-12 18:05:00,145 W
2024-07-12 18:05:05,123 W
2024-07-12 18:05:10,126 W
2024-07-12 18:05:15,193 W
2024-07-12 18:05:20,189 W
2024-07-12 18:05:25,126 W
2024-07-12 18:05:30,130 W
2024-07-12 18:05:35,139 W
2024-07-12 18:05:40,131 W
2024-07-12 18:05:45,121 W
2024-07-12 18:05:50,262 W
2024-07-12 18:05:55,181 W
2024-07-12 18:06:00,163 W
2024-07-12 18:06:05,204 W
2024-07-12 18:06:10,175 W
2024-07-12 18:06:15,178 W
2024-07-12 18:06:20,216 W
2024-07-12 18:06:25,223 W
2024-07-12 18:06:30,196 W
2024-07-12 18:06:35,186 W
2024-07-12 18:06:40,189 W
2024-07-12 18:06:45,211 W
2024-07-12 18:06:50,208 W
2024-07-12 18:06:55,232 W
2024-07-12 18:07:00,200 W
2024-07-12 18:07:05,181 W
2024-07-12 18:07:10,233 W
2024-07-12 18:07:15,197 W
2024-07-12 18:07:20,209 W
2024-07-12 18:07:25,211 W
2024-07-12 18:07:30,221 W
2024-07-12 18:07:35,228 W
2024-07-12 18:07:40,208 W
2024-07-12 18:07:45,230 W
2024-07-12 18:07:50,252 W
2024-07-12 18:07:55,202 W
2024-07-12 18:08:00,243 W
2024-07-12 18:08:05,236 W
2024-07-12 18:08:10,261 W
2024-07-12 18:08:15,207 W
2024-07-12 18:08:20,239 W
2024-07-12 18:08:25,243 W
2024-07-12 18:08:30,244 W
2024-07-12 18:08:35,258 W
2024-07-12 18:08:40,229 W
2024-07-12 18:08:45,199 W
2024-07-12 18:08:50,281 W
2024-07-12 18:08:55,259 W
2024-07-12 18:09:00,255 W
2024-07-12 18:09:05,237 W
2024-07-12 18:09:10,251 W
2024-07-12 18:09:15,155 W
2024-07-12 18:09:20,148 W
2024-07-12 18:09:25,136 W
2024-07-12 18:09:30,269 W
2024-07-12 18:09:35,243 W
2024-07-12 18:09:40,273 W
2024-07-12 18:09:45,245 W
2024-07-12 18:09:50,211 W
2024-07-12 18:09:55,218 W
2024-07-12 18:10:00,223 W
2024-07-12 18:10:05,269 W
2024-07-12 18:10:10,239 W
2024-07-12 18:10:15,304 W
2024-07-12 18:10:20,268 W
2024-07-12 18:10:25,258 W
2024-07-12 18:10:30,163 W
2024-07-12 18:10:35,155 W
2024-07-12 18:10:40,134 W
2024-07-12 18:10:45,127 W
2024-07-12 18:10:50,250 W
2024-07-12 18:10:55,269 W
2024-07-12 18:11:00,239 W
2024-07-12 18:11:05,242 W
2024-07-12 18:11:10,241 W
2024-07-12 18:11:15,271 W
2024-07-12 18:11:20,243 W
2024-07-12 18:11:25,281 W
2024-07-12 18:11:30,245 W
2024-07-12 18:11:35,204 W
2024-07-12 18:11:40,262 W
2024-07-12 18:11:45,248 W
2024-07-12 18:11:50,270 W
2024-07-12 18:11:55,248 W
2024-07-12 18:12:00,261 W
2024-07-12 18:12:05,256 W
2024-07-12 18:12:10,269 W
2024-07-12 18:12:15,277 W
2024-07-12 18:12:20,264 W
2024-07-12 18:12:25,279 W
2024-07-12 18:12:30,304 W
2024-07-12 18:12:35,282 W
2024-07-12 18:12:40,281 W
2024-07-12 18:12:45,247 W
2024-07-12 18:12:50,236 W
2024-07-12 18:12:55,295 W
2024-07-12 18:13:00,313 W
2024-07-12 18:13:05,252 W
2024-07-12 18:13:10,269 W
2024-07-12 18:13:15,251 W
2024-07-12 18:13:20,261 W
2024-07-12 18:13:25,294 W
2024-07-12 18:13:30,262 W
2024-07-12 18:13:35,290 W
2024-07-12 18:13:40,284 W
2024-07-12 18:13:45,307 W
2024-07-12 18:13:50,290 W
2024-07-12 18:13:55,280 W
2024-07-12 18:14:00,281 W
2024-07-12 18:14:05,308 W
2024-07-12 18:14:10,188 W
2024-07-12 18:14:15,158 W
2024-07-12 18:14:20,156 W
2024-07-12 18:14:25,144 W
2024-07-12 18:14:30,158 W
2024-07-12 18:14:35,163 W
2024-07-12 18:14:40,160 W
2024-07-12 18:14:45,147 W
2024-07-12 18:14:50,152 W
2024-07-12 18:14:55,157 W
2024-07-12 18:15:00,157 W
2024-07-12 18:15:05,146 W
2024-07-12 18:15:10,266 W
2024-07-12 18:15:15,289 W
2024-07-12 18:15:20,302 W
2024-07-12 18:15:25,295 W
2024-07-12 18:15:30,300 W
2024-07-12 18:15:35,332 W
2024-07-12 18:15:40,287 W
2024-07-12 18:15:45,305 W
2024-07-12 18:15:50,223 W
2024-07-12 18:15:55,280 W
2024-07-12 18:16:00,292 W
2024-07-12 18:16:05,287 W
2024-07-12 18:16:10,253 W
2024-07-12 18:16:15,298 W
2024-07-12 18:16:20,276 W
2024-07-12 18:16:25,228 W
2024-07-12 18:16:30,176 W
2024-07-12 18:16:35,150 W
2024-07-12 18:16:40,173 W
2024-07-12 18:16:45,153 W
2024-07-12 18:16:50,176 W
2024-07-12 18:16:55,164 W
2024-07-12 18:17:00,170 W
2024-07-12 18:17:05,166 W
2024-07-12 18:17:10,200 W
2024-07-12 18:17:15,176 W
2024-07-12 18:17:20,231 W
2024-07-12 18:17:25,271 W
2024-07-12 18:17:30,302 W
2024-07-12 18:17:35,179 W
2024-07-12 18:17:40,185 W
2024-07-12 18:17:45,271 W
2024-07-12 18:17:50,278 W
2024-07-12 18:17:55,258 W
2024-07-12 18:18:00,324 W
2024-07-12 18:18:05,332 W
2024-07-12 18:18:10,311 W
2024-07-12 18:18:15,306 W
2024-07-12 18:18:20,294 W
2024-07-12 18:18:25,290 W
2024-07-12 18:18:30,297 W
2024-07-12 18:18:35,288 W
2024-07-12 18:18:40,238 W
2024-07-12 18:18:45,256 W
2024-07-12 18:18:50,318 W
2024-07-12 18:18:55,270 W
2024-07-12 18:19:00,277 W
2024-07-12 18:19:05,321 W
2024-07-12 18:19:10,300 W
2024-07-12 18:19:15,299 W
2024-07-12 18:19:20,282 W
2024-07-12 18:19:25,302 W
2024-07-12 18:19:30,339 W
2024-07-12 18:19:35,331 W
2024-07-12 18:19:40,344 W
2024-07-12 18:19:45,289 W
2024-07-12 18:19:50,264 W
2024-07-12 18:19:55,303 W
2024-07-12 18:20:00,303 W
2024-07-12 18:20:05,281 W
2024-07-12 18:20:10,310 W
2024-07-12 18:20:15,317 W
2024-07-12 18:20:20,293 W
2024-07-12 18:20:25,276 W
2024-07-12 18:20:30,255 W
2024-07-12 18:20:35,326 W
2024-07-12 18:20:40,304 W
2024-07-12 18:20:45,317 W
2024-07-12 18:20:50,303 W
2024-07-12 18:20:55,286 W
2024-07-12 18:21:00,322 W
2024-07-12 18:21:05,328 W
2024-07-12 18:21:10,264 W
2024-07-12 18:21:15,247 W
2024-07-12 18:21:20,262 W
2024-07-12 18:21:25,293 W
2024-07-12 18:21:30,270 W
2024-07-12 18:21:35,316 W
2024-07-12 18:21:40,273 W
2024-07-12 18:21:45,260 W
2024-07-12 18:21:50,278 W
2024-07-12 18:21:55,318 W
2024-07-12 18:22:00,280 W
2024-07-12 18:22:05,308 W
2024-07-12 18:22:10,279 W
2024-07-12 18:22:15,300 W
2024-07-12 18:22:20,291 W
2024-07-12 18:22:25,296 W
2024-07-12 18:22:30,297 W
2024-07-12 18:22:35,289 W
2024-07-12 18:22:40,241 W
2024-07-12 18:22:45,304 W
2024-07-12 18:22:50,282 W
2024-07-12 18:22:55,305 W
2024-07-12 18:23:00,299 W
2024-07-12 18:23:05,278 W
2024-07-12 18:23:10,288 W
2024-07-12 18:23:15,309 W
2024-07-12 18:23:20,324 W
2024-07-12 18:23:25,289 W
2024-07-12 18:23:30,335 W
2024-07-12 18:23:35,295 W
2024-07-12 18:23:40,297 W
2024-07-12 18:23:45,306 W
2024-07-12 18:23:50,306 W
2024-07-12 18:23:55,301 W
2024-07-12 18:24:00,215 W
2024-07-12 18:24:05,204 W
2024-07-12 18:24:10,165 W
2024-07-12 18:24:15,192 W
2024-07-12 18:24:20,175 W
2024-07-12 18:24:25,187 W
2024-07-12 18:24:30,224 W
2024-07-12 18:24:35,190 W
