"Time","Value"
2024-07-15 10:51:00,168 W
2024-07-15 10:51:10,132 W
2024-07-15 10:51:20,128 W
2024-07-15 10:51:30,304 W
2024-07-15 10:51:40,143 W
2024-07-15 10:51:50,149 W
2024-07-15 10:52:00,180 W
2024-07-15 10:52:10,119 W
2024-07-15 10:52:20,132 W
2024-07-15 10:52:30,125 W
2024-07-15 10:52:40,290 W
2024-07-15 10:52:50,282 W
2024-07-15 10:53:00,151 W
2024-07-15 10:53:10,114 W
2024-07-15 10:53:20,278 W
2024-07-15 10:53:30,286 W
2024-07-15 10:53:40,309 W
2024-07-15 10:53:50,312 W
2024-07-15 10:54:00,266 W
2024-07-15 10:54:10,279 W
2024-07-15 10:54:20,316 W
2024-07-15 10:54:30,328 W
2024-07-15 10:54:40,276 W
2024-07-15 10:54:50,306 W
2024-07-15 10:55:00,303 W
2024-07-15 10:55:10,271 W
2024-07-15 10:55:20,283 W
2024-07-15 10:55:30,308 W
2024-07-15 10:55:40,329 W
2024-07-15 10:55:50,165 W
2024-07-15 10:56:00,188 W
2024-07-15 10:56:10,145 W
2024-07-15 10:56:20,299 W
2024-07-15 10:56:30,312 W
2024-07-15 10:56:40,267 W
2024-07-15 10:56:50,325 W
2024-07-15 10:57:00,317 W
2024-07-15 10:57:10,300 W
2024-07-15 10:57:20,255 W
2024-07-15 10:57:30,290 W
2024-07-15 10:57:40,301 W
2024-07-15 10:57:50,314 W
2024-07-15 10:58:00,310 W
2024-07-15 10:58:10,306 W
2024-07-15 10:58:20,297 W
2024-07-15 10:58:30,307 W
2024-07-15 10:58:40,270 W
2024-07-15 10:58:50,316 W
2024-07-15 10:59:00,298 W
2024-07-15 10:59:10,337 W
2024-07-15 10:59:20,234 W
2024-07-15 10:59:30,331 W
2024-07-15 10:59:40,310 W
2024-07-15 10:59:50,309 W
2024-07-15 11:00:00,292 W
2024-07-15 11:00:10,325 W
2024-07-15 11:00:20,315 W
2024-07-15 11:00:30,339 W
2024-07-15 11:00:40,280 W
2024-07-15 11:00:50,332 W
2024-07-15 11:01:00,294 W
2024-07-15 11:01:10,309 W
2024-07-15 11:01:20,323 W
2024-07-15 11:01:30,313 W
2024-07-15 11:01:40,296 W
2024-07-15 11:01:50,302 W
2024-07-15 11:02:00,314 W
2024-07-15 11:02:10,289 W
2024-07-15 11:02:20,323 W
2024-07-15 11:02:30,324 W
2024-07-15 11:02:40,300 W
2024-07-15 11:02:50,286 W
2024-07-15 11:03:00,298 W
2024-07-15 11:03:10,296 W
2024-07-15 11:03:20,321 W
2024-07-15 11:03:30,312 W
2024-07-15 11:03:40,314 W
2024-07-15 11:03:50,286 W
2024-07-15 11:04:00,293 W
2024-07-15 11:04:10,280 W
2024-07-15 11:04:20,288 W
2024-07-15 11:04:30,304 W
2024-07-15 11:04:40,302 W
2024-07-15 11:04:50,270 W
2024-07-15 11:05:00,313 W
2024-07-15 11:05:10,295 W
2024-07-15 11:05:20,316 W
2024-07-15 11:05:30,296 W
2024-07-15 11:05:40,300 W
2024-07-15 11:05:50,317 W
2024-07-15 11:06:00,316 W
2024-07-15 11:06:10,301 W
2024-07-15 11:06:20,320 W
2024-07-15 11:06:30,288 W
2024-07-15 11:06:40,291 W
2024-07-15 11:06:50,321 W
2024-07-15 11:07:00,319 W
2024-07-15 11:07:10,289 W
2024-07-15 11:07:20,307 W
2024-07-15 11:07:30,315 W
2024-07-15 11:07:40,319 W
2024-07-15 11:07:50,302 W
2024-07-15 11:08:00,323 W
2024-07-15 11:08:10,311 W
2024-07-15 11:08:20,312 W
2024-07-15 11:08:30,314 W
2024-07-15 11:08:40,306 W
2024-07-15 11:08:50,323 W
2024-07-15 11:09:00,306 W
2024-07-15 11:09:10,307 W
2024-07-15 11:09:20,301 W
2024-07-15 11:09:30,331 W
2024-07-15 11:09:40,314 W
2024-07-15 11:09:50,327 W
2024-07-15 11:10:00,320 W
2024-07-15 11:10:10,278 W
2024-07-15 11:10:20,320 W
2024-07-15 11:10:30,318 W
2024-07-15 11:10:40,292 W
2024-07-15 11:10:50,312 W
2024-07-15 11:11:00,317 W
2024-07-15 11:11:10,286 W
2024-07-15 11:11:20,327 W
2024-07-15 11:11:30,294 W
2024-07-15 11:11:40,324 W
2024-07-15 11:11:50,330 W
2024-07-15 11:12:00,311 W
2024-07-15 11:12:10,295 W
2024-07-15 11:12:20,313 W
2024-07-15 11:12:30,335 W
2024-07-15 11:12:40,291 W
2024-07-15 11:12:50,324 W
2024-07-15 11:13:00,319 W
2024-07-15 11:13:10,301 W
2024-07-15 11:13:20,160 W
2024-07-15 11:13:30,165 W
2024-07-15 11:13:40,147 W
2024-07-15 11:13:50,310 W
2024-07-15 11:14:00,274 W
2024-07-15 11:14:10,323 W
2024-07-15 11:14:20,304 W
2024-07-15 11:14:30,301 W
2024-07-15 11:14:40,311 W
2024-07-15 11:14:50,297 W
2024-07-15 11:15:00,306 W
2024-07-15 11:15:10,335 W
2024-07-15 11:15:20,340 W
2024-07-15 11:15:30,300 W
2024-07-15 11:15:40,295 W
2024-07-15 11:15:50,286 W
2024-07-15 11:16:00,314 W
2024-07-15 11:16:10,322 W
2024-07-15 11:16:20,325 W
2024-07-15 11:16:30,319 W
2024-07-15 11:16:40,337 W
2024-07-15 11:16:50,312 W
2024-07-15 11:17:00,265 W
2024-07-15 11:17:10,250 W
2024-07-15 11:17:20,322 W
2024-07-15 11:17:30,329 W
2024-07-15 11:17:40,317 W
2024-07-15 11:17:50,309 W
2024-07-15 11:18:00,309 W
2024-07-15 11:18:10,264 W
2024-07-15 11:18:20,321 W
2024-07-15 11:18:30,327 W
2024-07-15 11:18:40,316 W
2024-07-15 11:18:50,313 W
2024-07-15 11:19:00,310 W
2024-07-15 11:19:10,326 W
2024-07-15 11:19:20,321 W
2024-07-15 11:19:30,300 W
2024-07-15 11:19:40,335 W
2024-07-15 11:19:50,329 W
2024-07-15 11:20:00,302 W
2024-07-15 11:20:10,307 W
2024-07-15 11:20:20,315 W
2024-07-15 11:20:30,307 W
2024-07-15 11:20:40,302 W
2024-07-15 11:20:50,313 W
2024-07-15 11:21:00,323 W
2024-07-15 11:21:10,314 W
2024-07-15 11:21:20,297 W
2024-07-15 11:21:30,314 W
2024-07-15 11:21:40,343 W
2024-07-15 11:21:50,323 W
2024-07-15 11:22:00,332 W
2024-07-15 11:22:10,325 W
2024-07-15 11:22:20,321 W
2024-07-15 11:22:30,311 W
2024-07-15 11:22:40,303 W
2024-07-15 11:22:50,306 W
2024-07-15 11:23:00,316 W
2024-07-15 11:23:10,274 W
2024-07-15 11:23:20,316 W
2024-07-15 11:23:30,283 W
2024-07-15 11:23:40,311 W
2024-07-15 11:23:50,283 W
2024-07-15 11:24:00,333 W
2024-07-15 11:24:10,309 W
2024-07-15 11:24:20,301 W
2024-07-15 11:24:30,321 W
2024-07-15 11:24:40,310 W
2024-07-15 11:24:50,261 W
2024-07-15 11:25:00,336 W
2024-07-15 11:25:10,305 W
2024-07-15 11:25:20,318 W
2024-07-15 11:25:30,330 W
2024-07-15 11:25:40,312 W
2024-07-15 11:25:50,330 W
2024-07-15 11:26:00,318 W
2024-07-15 11:26:10,299 W
2024-07-15 11:26:20,329 W
2024-07-15 11:26:30,332 W
2024-07-15 11:26:40,322 W
2024-07-15 11:26:50,308 W
2024-07-15 11:27:00,305 W
2024-07-15 11:27:10,306 W
2024-07-15 11:27:20,328 W
2024-07-15 11:27:30,293 W
2024-07-15 11:27:40,323 W
2024-07-15 11:27:50,341 W
2024-07-15 11:28:00,283 W
2024-07-15 11:28:10,314 W
2024-07-15 11:28:20,330 W
2024-07-15 11:28:30,318 W
2024-07-15 11:28:40,340 W
2024-07-15 11:28:50,321 W
2024-07-15 11:29:00,316 W
2024-07-15 11:29:10,334 W
2024-07-15 11:29:20,304 W
2024-07-15 11:29:30,315 W
2024-07-15 11:29:40,285 W
2024-07-15 11:29:50,337 W
2024-07-15 11:30:00,301 W
2024-07-15 11:30:10,313 W
2024-07-15 11:30:20,320 W
2024-07-15 11:30:30,321 W
2024-07-15 11:30:40,322 W
2024-07-15 11:30:50,283 W
2024-07-15 11:31:00,319 W
2024-07-15 11:31:10,322 W
2024-07-15 11:31:20,306 W
2024-07-15 11:31:30,284 W
2024-07-15 11:31:40,315 W
2024-07-15 11:31:50,311 W
2024-07-15 11:32:00,301 W
2024-07-15 11:32:10,319 W
2024-07-15 11:32:20,323 W
2024-07-15 11:32:30,331 W
2024-07-15 11:32:40,312 W
2024-07-15 11:32:50,317 W
2024-07-15 11:33:00,317 W
2024-07-15 11:33:10,317 W
2024-07-15 11:33:20,312 W
2024-07-15 11:33:30,289 W
2024-07-15 11:33:40,315 W
2024-07-15 11:33:50,312 W
2024-07-15 11:34:00,323 W
2024-07-15 11:34:10,306 W
2024-07-15 11:34:20,316 W
2024-07-15 11:34:30,292 W
2024-07-15 11:34:40,331 W
2024-07-15 11:34:50,304 W
2024-07-15 11:35:00,297 W
2024-07-15 11:35:10,326 W
2024-07-15 11:35:20,330 W
2024-07-15 11:35:30,306 W
2024-07-15 11:35:40,316 W
2024-07-15 11:35:50,320 W
2024-07-15 11:36:00,299 W
2024-07-15 11:36:10,336 W
2024-07-15 11:36:20,322 W
2024-07-15 11:36:30,335 W
2024-07-15 11:36:40,303 W
2024-07-15 11:36:50,330 W
2024-07-15 11:37:00,314 W
2024-07-15 11:37:10,322 W
2024-07-15 11:37:20,309 W
2024-07-15 11:37:30,322 W
2024-07-15 11:37:40,319 W
2024-07-15 11:37:50,318 W
2024-07-15 11:38:00,271 W
2024-07-15 11:38:10,277 W
2024-07-15 11:38:20,323 W
2024-07-15 11:38:30,320 W
2024-07-15 11:38:40,321 W
2024-07-15 11:38:50,289 W
2024-07-15 11:39:00,317 W
2024-07-15 11:39:10,327 W
2024-07-15 11:39:20,320 W
2024-07-15 11:39:30,335 W
2024-07-15 11:39:40,288 W
2024-07-15 11:39:50,325 W
2024-07-15 11:40:00,298 W
2024-07-15 11:40:10,328 W
2024-07-15 11:40:20,335 W
2024-07-15 11:40:30,309 W
2024-07-15 11:40:40,329 W
2024-07-15 11:40:50,288 W
2024-07-15 11:41:00,286 W
2024-07-15 11:41:10,319 W
2024-07-15 11:41:20,314 W
2024-07-15 11:41:30,315 W
2024-07-15 11:41:40,312 W
2024-07-15 11:41:50,301 W
2024-07-15 11:42:00,310 W
2024-07-15 11:42:10,323 W
2024-07-15 11:42:20,333 W
2024-07-15 11:42:30,319 W
2024-07-15 11:42:40,317 W
2024-07-15 11:42:50,324 W
2024-07-15 11:43:00,326 W
2024-07-15 11:43:10,339 W
2024-07-15 11:43:20,315 W
2024-07-15 11:43:30,329 W
2024-07-15 11:43:40,319 W
2024-07-15 11:43:50,330 W
2024-07-15 11:44:00,303 W
2024-07-15 11:44:10,328 W
2024-07-15 11:44:20,338 W
2024-07-15 11:44:30,316 W
2024-07-15 11:44:40,312 W
2024-07-15 11:44:50,326 W
2024-07-15 11:45:00,278 W
2024-07-15 11:45:10,320 W
2024-07-15 11:45:20,300 W
2024-07-15 11:45:30,306 W
2024-07-15 11:45:40,342 W
2024-07-15 11:45:50,309 W
2024-07-15 11:46:00,328 W
2024-07-15 11:46:10,273 W
2024-07-15 11:46:20,311 W
2024-07-15 11:46:30,337 W
2024-07-15 11:46:40,321 W
2024-07-15 11:46:50,314 W
2024-07-15 11:47:00,350 W
2024-07-15 11:47:10,303 W
2024-07-15 11:47:20,304 W
2024-07-15 11:47:30,343 W
2024-07-15 11:47:40,338 W
2024-07-15 11:47:50,314 W
2024-07-15 11:48:00,322 W
2024-07-15 11:48:10,327 W
2024-07-15 11:48:20,302 W
2024-07-15 11:48:30,326 W
2024-07-15 11:48:40,299 W
2024-07-15 11:48:50,316 W
2024-07-15 11:49:00,319 W
2024-07-15 11:49:10,302 W
2024-07-15 11:49:20,310 W
2024-07-15 11:49:30,334 W
2024-07-15 11:49:40,324 W
2024-07-15 11:49:50,296 W
2024-07-15 11:50:00,308 W
2024-07-15 11:50:10,293 W
2024-07-15 11:50:20,308 W
2024-07-15 11:50:30,321 W
2024-07-15 11:50:40,336 W
2024-07-15 11:50:50,328 W
2024-07-15 11:51:00,331 W
2024-07-15 11:51:10,330 W
2024-07-15 11:51:20,328 W
2024-07-15 11:51:30,299 W
2024-07-15 11:51:40,326 W
2024-07-15 11:51:50,323 W
2024-07-15 11:52:00,300 W
2024-07-15 11:52:10,320 W
2024-07-15 11:52:20,311 W
2024-07-15 11:52:30,337 W
2024-07-15 11:52:40,318 W
2024-07-15 11:52:50,320 W
2024-07-15 11:53:00,312 W
2024-07-15 11:53:10,332 W
2024-07-15 11:53:20,308 W
2024-07-15 11:53:30,310 W
2024-07-15 11:53:40,307 W
2024-07-15 11:53:50,338 W
2024-07-15 11:54:00,310 W
2024-07-15 11:54:10,307 W
2024-07-15 11:54:20,328 W
2024-07-15 11:54:30,292 W
2024-07-15 11:54:40,321 W
2024-07-15 11:54:50,293 W
2024-07-15 11:55:00,327 W
2024-07-15 11:55:10,326 W
2024-07-15 11:55:20,303 W
2024-07-15 11:55:30,297 W
2024-07-15 11:55:40,323 W
2024-07-15 11:55:50,339 W
2024-07-15 11:56:00,297 W
2024-07-15 11:56:10,309 W
2024-07-15 11:56:20,321 W
2024-07-15 11:56:30,329 W
2024-07-15 11:56:40,328 W
2024-07-15 11:56:50,279 W
2024-07-15 11:57:00,314 W
2024-07-15 11:57:10,306 W
2024-07-15 11:57:20,315 W
2024-07-15 11:57:30,308 W
2024-07-15 11:57:40,264 W
2024-07-15 11:57:50,318 W
2024-07-15 11:58:00,342 W
2024-07-15 11:58:10,312 W
2024-07-15 11:58:20,319 W
2024-07-15 11:58:30,336 W
2024-07-15 11:58:40,322 W
2024-07-15 11:58:50,324 W
2024-07-15 11:59:00,304 W
2024-07-15 11:59:10,321 W
2024-07-15 11:59:20,317 W
2024-07-15 11:59:30,330 W
2024-07-15 11:59:40,308 W
2024-07-15 11:59:50,317 W
2024-07-15 12:00:00,316 W
2024-07-15 12:00:10,324 W
2024-07-15 12:00:20,327 W
2024-07-15 12:00:30,310 W
2024-07-15 12:00:40,342 W
2024-07-15 12:00:50,285 W
2024-07-15 12:01:00,330 W
2024-07-15 12:01:10,309 W
2024-07-15 12:01:20,267 W
2024-07-15 12:01:30,247 W
2024-07-15 12:01:40,126 W
2024-07-15 12:01:50,126 W
2024-07-15 12:02:00,122 W
2024-07-15 12:02:10,125 W
2024-07-15 12:02:20,125 W
2024-07-15 12:02:30,122 W
2024-07-15 12:02:40,127 W
2024-07-15 12:02:50,122 W
2024-07-15 12:03:00,122 W
2024-07-15 12:03:10,122 W
2024-07-15 12:03:20,120 W
2024-07-15 12:03:30,122 W
2024-07-15 12:03:40,121 W
2024-07-15 12:03:50,119 W
2024-07-15 12:04:00,131 W
2024-07-15 12:04:10,119 W
2024-07-15 12:04:20,120 W
2024-07-15 12:04:30,125 W
2024-07-15 12:04:40,120 W
2024-07-15 12:04:50,118 W
2024-07-15 12:05:00,148 W
2024-07-15 12:05:10,120 W
2024-07-15 12:05:20,123 W
2024-07-15 12:05:30,113 W
2024-07-15 12:05:40,119 W
2024-07-15 12:05:50,119 W
2024-07-15 12:06:00,119 W
2024-07-15 12:06:10,119 W
2024-07-15 12:06:20,130 W
2024-07-15 12:06:30,117 W
2024-07-15 12:06:40,119 W
2024-07-15 12:06:50,117 W
2024-07-15 12:07:00,133 W
2024-07-15 12:07:10,129 W
2024-07-15 12:07:20,118 W
2024-07-15 12:07:30,122 W
2024-07-15 12:07:40,119 W
2024-07-15 12:07:50,117 W
2024-07-15 12:08:00,120 W
2024-07-15 12:08:10,120 W
2024-07-15 12:08:20,119 W
2024-07-15 12:08:30,120 W
2024-07-15 12:08:40,117 W
2024-07-15 12:08:50,119 W
2024-07-15 12:09:00,120 W
2024-07-15 12:09:10,121 W
2024-07-15 12:09:20,117 W
2024-07-15 12:09:30,115 W
2024-07-15 12:09:40,117 W
2024-07-15 12:09:50,118 W
2024-07-15 12:10:00,122 W
2024-07-15 12:10:10,120 W
2024-07-15 12:10:20,116 W
2024-07-15 12:10:30,117 W
2024-07-15 12:10:40,118 W
2024-07-15 12:10:50,116 W
2024-07-15 12:11:00,119 W
2024-07-15 12:11:10,119 W
2024-07-15 12:11:20,118 W
2024-07-15 12:11:30,119 W
2024-07-15 12:11:40,118 W
2024-07-15 12:11:50,116 W
2024-07-15 12:12:00,120 W
2024-07-15 12:12:10,115 W
2024-07-15 12:12:20,116 W
2024-07-15 12:12:30,116 W
2024-07-15 12:12:40,118 W
2024-07-15 12:12:50,117 W
2024-07-15 12:13:00,118 W
2024-07-15 12:13:10,122 W
2024-07-15 12:13:20,128 W
2024-07-15 12:13:30,114 W
2024-07-15 12:13:40,123 W
2024-07-15 12:13:50,109 W
2024-07-15 12:14:00,117 W
2024-07-15 12:14:10,111 W
2024-07-15 12:14:20,110 W
2024-07-15 12:14:30,109 W
2024-07-15 12:14:40,112 W
2024-07-15 12:14:50,111 W
2024-07-15 12:15:00,109 W
2024-07-15 12:15:10,110 W
2024-07-15 12:15:20,110 W
2024-07-15 12:15:30,117 W
2024-07-15 12:15:40,111 W
2024-07-15 12:15:50,111 W
2024-07-15 12:16:00,113 W
2024-07-15 12:16:10,109 W
2024-07-15 12:16:20,115 W
2024-07-15 12:16:30,110 W
2024-07-15 12:16:40,109 W
2024-07-15 12:16:50,109 W
2024-07-15 12:17:00,112 W
2024-07-15 12:17:10,108 W
2024-07-15 12:17:20,110 W
2024-07-15 12:17:30,111 W
2024-07-15 12:17:40,112 W
2024-07-15 12:17:50,110 W
2024-07-15 12:18:00,113 W
2024-07-15 12:18:10,109 W
2024-07-15 12:18:20,108 W
2024-07-15 12:18:30,109 W
2024-07-15 12:18:40,111 W
2024-07-15 12:18:50,107 W
2024-07-15 12:19:00,131 W
2024-07-15 12:19:10,110 W
2024-07-15 12:19:20,112 W
2024-07-15 12:19:30,110 W
2024-07-15 12:19:40,111 W
2024-07-15 12:19:50,107 W
2024-07-15 12:20:00,110 W
2024-07-15 12:20:10,114 W
2024-07-15 12:20:20,109 W
2024-07-15 12:20:30,113 W
2024-07-15 12:20:40,109 W
2024-07-15 12:20:50,107 W
2024-07-15 12:21:00,108 W
2024-07-15 12:21:10,110 W
2024-07-15 12:21:20,113 W
2024-07-15 12:21:30,109 W
2024-07-15 12:21:40,111 W
2024-07-15 12:21:50,109 W
2024-07-15 12:22:00,110 W
2024-07-15 12:22:10,113 W
2024-07-15 12:22:20,109 W
2024-07-15 12:22:30,118 W
2024-07-15 12:22:40,113 W
2024-07-15 12:22:50,123 W
2024-07-15 12:23:00,112 W
2024-07-15 12:23:10,111 W
2024-07-15 12:23:20,111 W
2024-07-15 12:23:30,110 W
2024-07-15 12:23:40,111 W
2024-07-15 12:23:50,109 W
2024-07-15 12:24:00,109 W
2024-07-15 12:24:10,110 W
2024-07-15 12:24:20,111 W
2024-07-15 12:24:30,112 W
2024-07-15 12:24:40,112 W
2024-07-15 12:24:50,110 W
2024-07-15 12:25:00,112 W
2024-07-15 12:25:10,111 W
2024-07-15 12:25:20,110 W
2024-07-15 12:25:30,108 W
2024-07-15 12:25:40,111 W
2024-07-15 12:25:50,110 W
2024-07-15 12:26:00,111 W
2024-07-15 12:26:10,112 W
2024-07-15 12:26:20,110 W
2024-07-15 12:26:30,113 W
2024-07-15 12:26:40,112 W
2024-07-15 12:26:50,107 W
2024-07-15 12:27:00,111 W
2024-07-15 12:27:10,112 W
2024-07-15 12:27:20,109 W
2024-07-15 12:27:30,109 W
2024-07-15 12:27:40,110 W
2024-07-15 12:27:50,109 W
2024-07-15 12:28:00,109 W
2024-07-15 12:28:10,111 W
2024-07-15 12:28:20,112 W
2024-07-15 12:28:30,108 W
2024-07-15 12:28:40,110 W
2024-07-15 12:28:50,108 W
2024-07-15 12:29:00,106 W
2024-07-15 12:29:10,108 W
2024-07-15 12:29:20,108 W
2024-07-15 12:29:30,112 W
2024-07-15 12:29:40,107 W
2024-07-15 12:29:50,119 W
2024-07-15 12:30:00,110 W
2024-07-15 12:30:10,109 W
2024-07-15 12:30:20,111 W
2024-07-15 12:30:30,108 W
2024-07-15 12:30:40,108 W
2024-07-15 12:30:50,108 W
2024-07-15 12:31:00,124 W
2024-07-15 12:31:10,135 W
2024-07-15 12:31:20,107 W
2024-07-15 12:31:30,115 W
2024-07-15 12:31:40,136 W
2024-07-15 12:31:50,112 W
2024-07-15 12:32:00,135 W
2024-07-15 12:32:10,138 W
2024-07-15 12:32:20,111 W
2024-07-15 12:32:30,110 W
2024-07-15 12:32:40,134 W
2024-07-15 12:32:50,112 W
2024-07-15 12:33:00,112 W
2024-07-15 12:33:10,136 W
2024-07-15 12:33:20,112 W
2024-07-15 12:33:30,111 W
2024-07-15 12:33:40,136 W
2024-07-15 12:33:50,110 W
2024-07-15 12:34:00,112 W
2024-07-15 12:34:10,134 W
2024-07-15 12:34:20,132 W
2024-07-15 12:34:30,108 W
2024-07-15 12:34:40,131 W
2024-07-15 12:34:50,130 W
2024-07-15 12:35:00,113 W
2024-07-15 12:35:10,105 W
2024-07-15 12:35:20,122 W
2024-07-15 12:35:30,115 W
2024-07-15 12:35:40,110 W
2024-07-15 12:35:50,122 W
2024-07-15 12:36:00,115 W
2024-07-15 12:36:10,110 W
2024-07-15 12:36:20,114 W
2024-07-15 12:36:30,112 W
2024-07-15 12:36:40,115 W
2024-07-15 12:36:50,114 W
2024-07-15 12:37:00,111 W
2024-07-15 12:37:10,110 W
2024-07-15 12:37:20,113 W
2024-07-15 12:37:30,114 W
