Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1722867926,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1722867927,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1722867928,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1722867929,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1722867930,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1722867931,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1722867932,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1722867933,6,,Aggregated,0.000000,0.000000,290,290,290,290,290,290,290,290,290,290,290,1,0,290.033058001427,290.033058001427,290.033058001427,290.033058001427,229.0
1722867934,8,,Aggregated,0.000000,0.000000,290,290,290,290,290,290,290,290,290,290,290,1,0,290.033058001427,290.033058001427,290.033058001427,290.033058001427,229.0
1722867935,10,,Aggregated,0.000000,0.000000,290,290,290,290,290,290,290,290,290,290,290,1,0,290.033058001427,290.033058001427,290.033058001427,290.033058001427,229.0
1722867936,12,,Aggregated,0.000000,0.000000,290,290,290,290,290,290,290,290,290,290,290,1,0,290.033058001427,290.033058001427,290.033058001427,290.033058001427,229.0
1722867937,13,,Aggregated,0.000000,0.000000,290,290,290,290,290,290,290,290,290,290,290,1,0,290.033058001427,290.033058001427,290.033058001427,290.033058001427,229.0
1722867938,16,,Aggregated,0.200000,0.000000,290,290,290,290,290,290,290,290,290,290,290,2,0,270.0,279.24951349996263,268.4659689984983,290.033058001427,179.5
1722867939,18,,Aggregated,0.166667,0.000000,290,290,390,390,390,390,390,390,390,390,390,4,0,270.0,272.11126275051356,139.8718939999526,390.0741300021764,153.5
1722867940,20,,Aggregated,0.142857,0.000000,270,290,290,390,390,390,390,390,390,390,390,5,0,270.0,248.92383879996487,139.8718939999526,390.0741300021764,178.2
1722867941,22,,Aggregated,0.250000,0.000000,170,210,270,290,980,1200,1200,1200,1200,1200,1200,18,0,160.0,263.2441254445439,64.68616800339078,1173.3328539994545,825.8888888888889
1722867942,24,,Aggregated,0.250000,0.000000,170,250,290,380,730,980,1200,1200,1200,1200,1200,26,0,160.0,269.62984334624286,64.68616800339078,1173.3328539994545,698.3076923076923
1722867943,26,,Aggregated,1.400000,0.000000,140,180,250,290,400,980,1200,1200,1200,1200,1200,33,0,140.0,233.17673506045884,45.52251699715271,1173.3328539994545,588.6666666666666
1722867944,28,,Aggregated,2.600000,0.000000,140,210,250,290,400,980,1200,1200,1200,1200,1200,38,0,140.0,222.06822171028762,45.52251699715271,1173.3328539994545,542.5263157894736
1722867945,29,,Aggregated,2.700000,0.000000,130,170,250,290,390,730,1200,1200,1200,1200,1200,48,0,130.0,205.74932470814625,45.52251699715271,1173.3328539994545,488.9583333333333
1722867946,32,,Aggregated,3.800000,0.000000,98,140,180,240,320,400,980,1200,1200,1200,1200,84,0,98,164.68520919027338,45.52251699715271,1173.3328539994545,781.047619047619
1722867947,34,,Aggregated,5.900000,0.000000,85,110,140,170,290,380,730,980,1200,1200,1200,121,1,85,141.51543870239715,43.90854799930821,1173.3328539994545,1235.1157024793388
1722867948,36,,Aggregated,8.700000,0.000000,80,100,130,140,250,350,440,980,1200,1200,1200,161,1,80,126.79987302488269,43.90854799930821,1173.3328539994545,1439.8447204968943
1722867949,38,,Aggregated,13.000000,0.100000,80,100,130,150,250,350,440,980,1200,1200,1200,180,1,79,123.91252957780428,43.90854799930821,1173.3328539994545,1424.411111111111
1722867950,40,,Aggregated,15.400000,0.100000,78,100,120,140,240,320,440,730,1200,1200,1200,212,1,78,121.28383556603883,43.12810600094963,1173.3328539994545,1444.6462264150944
1722867952,42,,Aggregated,18.700000,0.100000,78,100,120,140,230,320,440,730,1200,1200,1200,256,1,78,119.01637466795023,43.12810600094963,1173.3328539994545,1730.44921875
1722867953,44,,Aggregated,22.100000,0.100000,79,100,120,140,240,350,640,730,1200,1200,1200,300,1,79,122.21877942666954,43.12810600094963,1173.3328539994545,1565.18
1722867954,46,,Aggregated,25.700000,0.100000,79,100,120,140,240,350,570,720,1200,1200,1200,328,1,79,121.21725988107778,43.12810600094963,1173.3328539994545,1706.2012195121952
1722867955,48,,Aggregated,27.800000,0.100000,75,99,110,130,230,330,570,730,1200,1200,1200,379,1,75,118.01275892347824,43.12810600094963,1208.8048469995556,1522.8839050131926
1722867956,50,,Aggregated,31.400000,0.100000,74,97,110,130,220,320,570,720,1200,1200,1200,410,1,74,116.16250945851611,43.12810600094963,1208.8048469995556,2200.9560975609756
1722867957,52,,Aggregated,34.900000,0.100000,74,95,110,120,210,300,500,720,1200,1200,1200,462,1,73,112.70902006059393,43.12810600094963,1208.8048469995556,3481.8896103896104
